order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,payment_method,product_name,category,cost,age,gender,city,customer_segment,signup_date,profit,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
O00154,C0391,P061,2024-10-27,1,2093,2093,UPI,Product_61,Beauty,3468,20,Female,Mumbai,Premium,2024-04-12,-1375,33,13,1248555,3,4,5,12,Loyal Customers
O00155,C0008,P034,2024-01-31,2,3610,7220,Net Banking,Product_34,Sports,31356,39,Female,Mumbai,Premium,2024-06-21,-55492,27,14,1245311,3,5,5,13,Champions
O00156,C0260,P037,2024-07-31,5,51273,256365,Net Banking,Product_37,Sports,5865,22,Female,Chennai,Regular,2024-11-28,227040,28,10,1248561,3,3,5,11,Loyal Customers
O00157,C0360,P052,2024-10-01,1,42978,42978,Card,Product_52,Sports,9147,62,Male,Chennai,Regular,2024-01-23,33831,1,13,706134,5,4,2,11,Loyal Customers
O00158,C0143,P011,2024-09-18,3,6178,18534,Card,Product_11,Electronics,16756,62,Female,Bangalore,Premium,2024-11-06,-31734,23,8,752451,3,2,2,7,Potential Loyal
O00159,C0499,P020,2024-07-19,5,22413,112065,UPI,Product_20,Electronics,4571,35,Male,Delhi,Regular,2024-03-24,89210,14,13,948873,4,4,3,11,Loyal Customers
O00160,C0159,P090,2024-05-02,4,48838,195352,UPI,Product_90,Electronics,39424,39,Female,Hyderabad,Budget,2024-05-21,37656,15,9,841356,4,2,3,9,Potential Loyal
O00161,C0126,P012,2024-08-20,4,8601,34404,UPI,Product_12,Beauty,17590,39,Female,Pune,Premium,2024-04-15,-35956,41,19,1365623,2,5,5,12,Loyal Customers
O00162,C0159,P086,2024-01-07,2,8827,17654,Card,Product_86,Beauty,2611,39,Female,Hyderabad,Budget,2024-05-21,12432,15,9,841356,4,2,3,9,Potential Loyal
O00163,C0360,P002,2024-06-26,2,33532,67064,Cash,Product_2,Sports,19834,62,Male,Chennai,Regular,2024-01-23,27396,1,13,706134,5,4,2,11,Loyal Customers
O00164,C0086,P048,2024-05-17,2,50137,100274,UPI,Product_48,Sports,47483,33,Male,Bangalore,Budget,2024-07-27,5308,30,15,1301325,3,5,5,13,Champions
O00165,C0395,P004,2024-08-07,3,53894,161682,Cash,Product_4,Sports,12001,39,Female,Delhi,Regular,2024-08-11,125679,14,11,1040126,4,3,4,11,Loyal Customers
O00166,C0269,P009,2024-10-22,3,47682,143046,UPI,Product_9,Fashion,12609,21,Female,Bangalore,Premium,2024-03-03,105219,55,12,938039,2,4,3,9,Potential Loyal
O00167,C0255,P059,2024-01-29,5,24601,123005,Net Banking,Product_59,Fashion,697,43,Female,Delhi,Regular,2024-01-08,119520,3,12,825759,5,4,3,12,Loyal Customers
O00168,C0440,P073,2024-03-21,2,25096,50192,Cash,Product_73,Fashion,8274,47,Male,Bangalore,Budget,2024-03-14,33644,4,9,578031,5,2,1,8,Potential Loyal
O00169,C0396,P014,2024-02-29,5,45179,225895,Card,Product_14,Home,49898,43,Female,Pune,Regular,2024-04-05,-23595,6,16,1273445,5,5,5,15,Champions
O00170,C0380,P066,2024-01-07,1,3886,3886,Card,Product_66,Fashion,27295,56,Male,Chennai,Budget,2024-10-21,-23409,63,14,843995,1,5,3,9,Potential Loyal
O00171,C0024,P061,2024-03-17,3,26098,78294,Card,Product_61,Beauty,3468,52,Female,Chennai,Budget,2024-08-07,67890,5,12,1671125,5,4,5,14,Champions
O00172,C0477,P005,2024-12-31,5,53632,268160,Net Banking,Product_5,Beauty,42359,59,Female,Hyderabad,Regular,2024-04-08,56365,0,16,2027695,5,5,5,15,Champions
O00173,C0115,P042,2024-06-12,2,28279,56558,Cash,Product_42,Sports,36390,27,Male,Delhi,Regular,2024-04-22,-16222,20,9,1025068,3,2,4,9,Potential Loyal
O00174,C0423,P010,2024-03-02,5,25432,127160,UPI,Product_10,Home,31790,51,Female,Pune,Budget,2024-02-07,-31790,202,3,173291,1,1,1,3,At Risk
O00175,C0092,P029,2024-07-24,5,4009,20045,UPI,Product_29,Beauty,9253,32,Male,Chennai,Premium,2024-07-23,-26220,17,18,1124281,4,5,4,13,Champions
O00176,C0450,P060,2024-06-08,3,51693,155079,Cash,Product_60,Electronics,38400,40,Male,Delhi,Regular,2024-09-10,39879,70,9,1238439,1,2,5,8,Potential Loyal
O00177,C0045,P071,2024-07-07,4,1522,6088,Card,Product_71,Sports,45243,22,Male,Mumbai,Premium,2024-01-17,-174884,23,8,429962,3,2,1,6,At Risk
O00178,C0150,P073,2024-11-14,3,49468,148404,Card,Product_73,Fashion,8274,50,Female,Delhi,Regular,2024-09-07,123582,43,10,693800,2,3,2,7,Potential Loyal
O00179,C0238,P048,2024-04-10,5,33332,166660,Card,Product_48,Sports,47483,47,Female,Chennai,Budget,2024-03-21,-70755,2,14,1517733,5,5,5,15,Champions
O00180,C0078,P001,2024-04-29,4,2566,10264,Cash,Product_1,Home,1423,34,Female,Bangalore,Premium,2024-02-17,4572,18,8,472190,4,2,1,7,Potential Loyal
O00181,C0326,P089,2024-01-01,1,22955,22955,Net Banking,Product_89,Electronics,4909,33,Female,Hyderabad,Regular,2024-09-25,18046,123,7,599236,1,1,1,3,At Risk
O00182,C0435,P095,2024-04-15,3,7812,23436,Card,Product_95,Sports,15857,59,Male,Hyderabad,Regular,2024-11-12,-24135,44,8,522867,2,2,1,5,At Risk
O00183,C0215,P063,2024-12-30,1,10330,10330,Cash,Product_63,Electronics,35965,30,Male,Delhi,Regular,2024-07-31,-25635,1,18,1794341,5,5,5,15,Champions
O00184,C0048,P006,2024-09-23,2,59804,119608,Net Banking,Product_6,Sports,28529,64,Female,Mumbai,Regular,2024-07-27,62550,99,5,541598,1,1,1,3,At Risk
O00185,C0359,P048,2024-02-13,4,50014,200056,UPI,Product_48,Sports,47483,26,Female,Mumbai,Premium,2024-04-02,10124,44,11,1271434,2,3,5,10,Loyal Customers
O00186,C0259,P018,2024-10-30,4,5904,23616,UPI,Product_18,Home,43339,19,Female,Hyderabad,Premium,2024-11-27,-149740,11,7,978524,4,1,4,9,Potential Loyal
O00187,C0223,P085,2024-05-29,2,16517,33034,Cash,Product_85,Electronics,48015,50,Female,Delhi,Regular,2024-02-21,-62996,6,15,885451,5,5,3,13,Champions
O00188,C0436,P041,2024-06-16,4,46922,187688,Cash,Product_41,Electronics,7853,58,Male,Pune,Budget,2024-10-06,156276,11,16,1317676,4,5,5,14,Champions
O00189,C0232,P035,2024-04-13,2,5894,11788,Card,Product_35,Fashion,44022,20,Female,Delhi,Regular,2024-07-02,-76256,16,12,697486,4,4,2,10,Loyal Customers
O00190,C0400,P099,2024-03-20,5,8141,40705,UPI,Product_99,Sports,48440,38,Female,Bangalore,Regular,2024-11-04,-201495,78,12,1233437,1,4,5,10,Loyal Customers
O00191,C0085,P058,2024-07-27,4,21580,86320,UPI,Product_58,Home,26448,41,Male,Bangalore,Premium,2024-12-15,-19472,45,13,1230382,2,4,5,11,Loyal Customers
O00192,C0275,P046,2024-06-06,2,30616,61232,Net Banking,Product_46,Beauty,34601,52,Female,Mumbai,Premium,2024-12-04,-7970,19,8,633754,4,2,2,8,Potential Loyal
O00193,C0136,P016,2024-12-17,1,11329,11329,Cash,Product_16,Sports,38672,42,Female,Mumbai,Regular,2024-06-16,-27343,14,6,652017,4,1,2,7,Potential Loyal
O00194,C0424,P091,2024-04-20,5,3643,18215,Cash,Product_91,Sports,29757,26,Female,Chennai,Premium,2024-08-18,-130570,108,5,331171,1,1,1,3,At Risk
O00195,C0076,P012,2024-07-21,2,24313,48626,UPI,Product_12,Beauty,17590,24,Male,Bangalore,Regular,2024-11-05,13446,25,8,325573,3,2,1,6,At Risk
O00196,C0347,P039,2024-03-30,3,54745,164235,UPI,Product_39,Home,46622,21,Female,Delhi,Regular,2024-02-18,24369,23,7,453046,3,1,1,5,At Risk
O00197,C0488,P052,2024-10-08,4,37434,149736,Card,Product_52,Sports,9147,51,Male,Chennai,Premium,2024-01-27,113148,22,13,948053,3,4,3,10,Loyal Customers
O00198,C0049,P060,2024-03-12,1,53684,53684,UPI,Product_60,Electronics,38400,30,Male,Delhi,Budget,2024-08-08,15284,95,9,1019295,1,2,4,7,Potential Loyal
O00199,C0007,P008,2024-04-11,2,9566,19132,Net Banking,Product_8,Electronics,26769,35,Male,Mumbai,Budget,2024-08-04,-34406,11,9,792303,4,2,2,8,Potential Loyal
O00200,C0191,P088,2024-10-27,1,39163,39163,Cash,Product_88,Fashion,16272,21,Male,Bangalore,Budget,2024-10-18,22891,8,13,1060325,5,4,4,13,Champions
O00201,C0470,P010,2024-04-11,1,5225,5225,Net Banking,Product_10,Home,31790,54,Male,Mumbai,Premium,2024-08-13,-26565,10,8,805775,4,2,3,9,Potential Loyal
O00202,C0415,P017,2024-06-18,1,56527,56527,UPI,Product_17,Home,1249,22,Female,Mumbai,Budget,2024-08-15,55278,46,6,384361,2,1,1,4,At Risk
O00203,C0022,P060,2024-10-20,1,12009,12009,Net Banking,Product_60,Electronics,38400,31,Female,Pune,Budget,2024-08-22,-26391,0,19,1078497,5,5,4,14,Champions
O00204,C0421,P093,2024-01-16,4,33514,134056,Net Banking,Product_93,Electronics,16538,47,Male,Hyderabad,Premium,2024-02-03,67904,7,8,1016048,5,2,4,11,Loyal Customers
O00205,C0350,P055,2024-04-19,2,24196,48392,Card,Product_55,Beauty,37121,60,Male,Bangalore,Regular,2024-12-01,-25850,44,12,830272,2,4,3,9,Potential Loyal
O00206,C0141,P036,2024-03-17,4,58896,235584,UPI,Product_36,Sports,16717,19,Male,Mumbai,Premium,2024-08-30,168716,40,13,1321494,2,4,5,11,Loyal Customers
O00207,C0315,P080,2024-11-27,5,17107,85535,Cash,Product_80,Sports,28295,20,Male,Pune,Budget,2024-01-29,-55940,34,8,444658,2,2,1,5,At Risk
O00208,C0256,P053,2024-02-01,5,32393,161965,UPI,Product_53,Beauty,27725,34,Male,Pune,Regular,2024-12-10,23340,65,10,1077404,1,3,4,8,Potential Loyal
O00209,C0144,P050,2024-04-12,2,28474,56948,Card,Product_50,Beauty,33947,56,Male,Mumbai,Regular,2024-02-25,-10946,61,5,240254,1,1,1,3,At Risk
O00210,C0323,P070,2024-12-31,1,26067,26067,Cash,Product_70,Electronics,25118,58,Female,Bangalore,Premium,2024-07-26,949,0,14,1163854,5,5,4,14,Champions
O00211,C0246,P070,2024-10-16,4,23546,94184,Cash,Product_70,Electronics,25118,40,Male,Chennai,Premium,2024-11-13,-6288,17,20,2230764,4,5,5,14,Champions
O00212,C0199,P035,2024-06-12,2,2708,5416,Card,Product_35,Fashion,44022,45,Female,Delhi,Regular,2024-06-27,-82628,8,12,1132349,5,4,4,13,Champions
O00213,C0016,P100,2024-08-29,3,4839,14517,Cash,Product_100,Sports,21399,31,Female,Chennai,Budget,2024-11-27,-49680,75,13,1063693,1,4,4,9,Potential Loyal
O00214,C0393,P075,2024-02-21,2,11461,22922,Card,Product_75,Fashion,35158,52,Female,Bangalore,Premium,2024-11-27,-47394,2,15,1572961,5,5,5,15,Champions
O00215,C0337,P031,2024-01-29,3,35975,107925,Card,Product_31,Sports,49503,50,Male,Bangalore,Regular,2024-08-19,-40584,6,10,1020630,5,3,4,12,Loyal Customers
O00216,C0295,P050,2024-03-29,3,55999,167997,Card,Product_50,Beauty,33947,26,Male,Hyderabad,Budget,2024-10-14,66156,91,11,911331,1,3,3,7,Potential Loyal
O00217,C0122,P076,2024-12-23,3,53835,161505,Cash,Product_76,Fashion,48200,46,Male,Chennai,Regular,2024-04-30,16905,8,8,1004006,5,2,4,11,Loyal Customers
O00218,C0468,P076,2024-12-24,1,47101,47101,Cash,Product_76,Fashion,48200,48,Male,Hyderabad,Budget,2024-11-13,-1099,7,9,342622,5,2,1,8,Potential Loyal
O00219,C0486,P073,2024-10-15,5,10312,51560,Card,Product_73,Fashion,8274,62,Female,Mumbai,Premium,2024-11-11,10190,75,8,541142,1,2,1,4,At Risk
O00220,C0429,P064,2024-03-30,5,21254,106270,Net Banking,Product_64,Beauty,5023,40,Female,Delhi,Regular,2024-04-10,81155,26,8,754100,3,2,2,7,Potential Loyal
O00221,C0020,P012,2024-11-04,1,16245,16245,Card,Product_12,Beauty,17590,32,Male,Bangalore,Regular,2024-05-17,-1345,0,13,998692,5,4,4,13,Champions
O00222,C0011,P068,2024-06-18,4,1044,4176,Card,Product_68,Beauty,25040,52,Male,Pune,Premium,2024-10-09,-95984,16,16,1855656,4,5,5,14,Champions
O00223,C0413,P017,2024-03-31,3,47985,143955,Cash,Product_17,Home,1249,34,Female,Mumbai,Budget,2024-05-26,140208,50,11,1256923,2,3,5,10,Loyal Customers
O00224,C0031,P003,2024-12-26,2,39444,78888,Card,Product_3,Fashion,44697,59,Female,Delhi,Regular,2024-08-10,-10506,5,10,957206,5,3,3,11,Loyal Customers
O00225,C0397,P015,2024-07-05,5,57404,287020,UPI,Product_15,Home,22102,49,Female,Bangalore,Budget,2024-05-16,176510,53,8,921911,2,2,3,7,Potential Loyal
O00226,C0192,P091,2024-02-21,4,39405,157620,Cash,Product_91,Sports,29757,36,Female,Delhi,Regular,2024-12-18,38592,68,12,1418307,1,4,5,10,Loyal Customers
O00227,C0155,P042,2024-08-11,2,11322,22644,Net Banking,Product_42,Sports,36390,38,Male,Delhi,Regular,2024-08-18,-50136,79,11,924990,1,3,3,7,Potential Loyal
O00228,C0333,P041,2024-10-14,2,47345,94690,Cash,Product_41,Electronics,7853,58,Female,Pune,Budget,2024-10-23,78984,29,11,649697,3,3,2,8,Potential Loyal
O00229,C0115,P086,2024-03-30,5,54376,271880,Net Banking,Product_86,Beauty,2611,27,Male,Delhi,Regular,2024-04-22,258825,20,9,1025068,3,2,4,9,Potential Loyal
O00230,C0158,P094,2024-03-31,3,9345,28035,UPI,Product_94,Beauty,26862,29,Female,Mumbai,Regular,2024-05-12,-52551,4,10,934455,5,3,3,11,Loyal Customers
O00231,C0486,P090,2024-10-17,5,26663,133315,UPI,Product_90,Electronics,39424,62,Female,Mumbai,Premium,2024-11-11,-63805,75,8,541142,1,2,1,4,At Risk
O00232,C0094,P078,2024-11-09,3,54005,162015,Card,Product_78,Beauty,20053,59,Female,Chennai,Budget,2024-06-18,101856,8,13,957077,5,4,3,12,Loyal Customers
O00233,C0328,P073,2024-03-13,1,33517,33517,Cash,Product_73,Fashion,8274,32,Female,Mumbai,Premium,2024-09-18,25243,30,11,1004552,3,3,4,10,Loyal Customers
O00234,C0382,P010,2024-06-12,2,23728,47456,Card,Product_10,Home,31790,57,Female,Mumbai,Budget,2024-08-01,-16124,130,8,644983,1,2,2,5,At Risk
O00235,C0326,P012,2024-01-06,3,30270,90810,Cash,Product_12,Beauty,17590,33,Female,Hyderabad,Regular,2024-09-25,38040,123,7,599236,1,1,1,3,At Risk
O00236,C0108,P032,2024-05-11,1,23969,23969,UPI,Product_32,Beauty,24985,61,Male,Hyderabad,Regular,2024-03-27,-1016,50,13,1198393,2,4,4,10,Loyal Customers
O00237,C0369,P001,2024-08-12,1,26292,26292,Net Banking,Product_1,Home,1423,50,Male,Pune,Premium,2024-04-23,24869,8,10,1161416,5,3,4,12,Loyal Customers
O00238,C0497,P022,2024-07-12,4,33314,133256,Cash,Product_22,Beauty,10967,39,Female,Pune,Budget,2024-10-05,89388,29,12,1364465,3,4,5,12,Loyal Customers
O00239,C0280,P049,2024-09-02,1,55316,55316,Card,Product_49,Electronics,32535,50,Male,Pune,Budget,2024-04-23,22781,65,7,565045,1,1,1,3,At Risk
O00240,C0084,P058,2024-01-18,1,53376,53376,Cash,Product_58,Home,26448,27,Female,Mumbai,Premium,2024-06-06,26928,34,14,1162986,2,5,4,11,Loyal Customers
O00241,C0011,P041,2024-02-07,3,7863,23589,Cash,Product_41,Electronics,7853,52,Male,Pune,Premium,2024-10-09,30,16,16,1855656,4,5,5,14,Champions
O00242,C0088,P049,2024-02-08,2,48971,97942,UPI,Product_49,Electronics,32535,44,Male,Mumbai,Budget,2024-06-19,32872,1,10,829718,5,3,3,11,Loyal Customers
O00243,C0174,P077,2024-09-04,5,59538,297690,UPI,Product_77,Electronics,727,49,Male,Delhi,Budget,2024-05-25,294055,14,10,1055215,4,3,4,11,Loyal Customers
O00244,C0221,P084,2024-08-10,2,40801,81602,Card,Product_84,Fashion,18564,38,Female,Chennai,Regular,2024-07-16,44474,26,11,700144,3,3,2,8,Potential Loyal
O00245,C0028,P013,2024-04-07,3,14470,43410,Net Banking,Product_13,Beauty,15935,22,Female,Pune,Budget,2024-08-27,-4395,41,18,1392079,2,5,5,12,Loyal Customers
O00246,C0357,P071,2024-12-04,5,18384,91920,Cash,Product_71,Sports,45243,32,Male,Mumbai,Premium,2024-05-31,-134295,27,7,532851,3,1,1,5,At Risk
O00247,C0153,P031,2024-07-20,1,4252,4252,Net Banking,Product_31,Sports,49503,59,Female,Hyderabad,Budget,2024-09-04,-45251,4,9,1275412,5,2,5,12,Loyal Customers
O00248,C0079,P007,2024-08-06,3,1250,3750,UPI,Product_7,Electronics,21991,58,Female,Bangalore,Premium,2024-01-02,-62223,3,13,1206042,5,4,4,13,Champions
O00249,C0151,P085,2024-04-12,5,32478,162390,UPI,Product_85,Electronics,48015,24,Female,Bangalore,Budget,2024-08-23,-77685,61,10,757948,1,3,2,6,At Risk
O00250,C0014,P027,2024-05-29,2,42824,85648,UPI,Product_27,Sports,24587,23,Male,Delhi,Regular,2024-05-22,36474,73,12,868977,1,4,3,8,Potential Loyal
O00251,C0243,P015,2024-07-22,3,52437,157311,Net Banking,Product_15,Home,22102,36,Female,Delhi,Budget,2024-07-21,91005,10,17,1777229,4,5,5,14,Champions
O00252,C0251,P085,2024-11-24,3,6972,20916,Net Banking,Product_85,Electronics,48015,30,Male,Hyderabad,Regular,2024-09-28,-123129,37,11,585956,2,3,1,6,At Risk
O00253,C0095,P048,2024-04-05,4,25209,100836,Net Banking,Product_48,Sports,47483,19,Male,Bangalore,Premium,2024-10-24,-89096,10,14,1434407,4,5,5,14,Champions
O00254,C0023,P034,2024-05-14,4,31478,125912,Card,Product_34,Sports,31356,27,Female,Mumbai,Premium,2024-10-14,488,45,13,1257137,2,4,5,11,Loyal Customers
O00255,C0429,P035,2024-03-18,5,5039,25195,UPI,Product_35,Fashion,44022,40,Female,Delhi,Regular,2024-04-10,-194915,26,8,754100,3,2,2,7,Potential Loyal
O00256,C0044,P086,2024-10-04,3,53964,161892,Net Banking,Product_86,Beauty,2611,55,Male,Hyderabad,Premium,2024-01-04,154059,84,10,1185868,1,3,4,8,Potential Loyal
O00257,C0498,P097,2024-10-10,5,15910,79550,UPI,Product_97,Sports,9683,51,Female,Mumbai,Budget,2024-08-27,31135,82,9,564932,1,2,1,4,At Risk
O00258,C0431,P050,2024-10-01,5,28435,142175,Net Banking,Product_50,Beauty,33947,57,Male,Hyderabad,Budget,2024-03-27,-27560,91,4,306565,1,1,1,3,At Risk
O00259,C0294,P031,2024-02-10,4,20585,82340,Net Banking,Product_31,Sports,49503,45,Male,Chennai,Budget,2024-07-09,-115672,24,12,1062451,3,4,4,11,Loyal Customers
O00260,C0463,P092,2024-10-19,1,33905,33905,Card,Product_92,Electronics,44541,50,Female,Chennai,Budget,2024-06-02,-10636,0,8,592934,5,2,1,8,Potential Loyal
O00261,C0062,P097,2024-03-26,4,12329,49316,Card,Product_97,Sports,9683,21,Female,Delhi,Premium,2024-10-26,10584,10,13,977422,4,4,4,12,Loyal Customers
O00262,C0414,P025,2024-08-04,2,3796,7592,UPI,Product_25,Electronics,45738,62,Female,Mumbai,Premium,2024-03-10,-83884,18,12,1124551,4,4,4,12,Loyal Customers
O00263,C0350,P056,2024-11-17,2,54907,109814,Card,Product_56,Home,44590,60,Male,Bangalore,Regular,2024-12-01,20634,44,12,830272,2,4,3,9,Potential Loyal
O00264,C0428,P077,2024-02-04,3,21955,65865,UPI,Product_77,Electronics,727,28,Male,Bangalore,Budget,2024-04-25,63684,18,16,1409309,4,5,5,14,Champions
O00265,C0199,P072,2024-06-15,4,37179,148716,Cash,Product_72,Home,9215,45,Female,Delhi,Regular,2024-06-27,111856,8,12,1132349,5,4,4,13,Champions
O00266,C0267,P059,2024-12-24,1,52547,52547,Net Banking,Product_59,Fashion,697,46,Female,Mumbai,Regular,2024-02-20,51850,7,13,1532730,5,4,5,14,Champions
O00267,C0058,P054,2024-10-17,2,10712,21424,UPI,Product_54,Electronics,37456,42,Male,Pune,Regular,2024-08-20,-53488,38,17,1315778,2,5,5,12,Loyal Customers
O00268,C0474,P014,2024-02-21,5,52088,260440,Cash,Product_14,Home,49898,31,Female,Chennai,Regular,2024-09-26,10950,14,15,1404592,4,5,5,14,Champions
O00269,C0445,P069,2024-07-29,3,58533,175599,Cash,Product_69,Beauty,29895,36,Female,Hyderabad,Regular,2024-05-07,85914,42,16,1125387,2,5,4,11,Loyal Customers
O00270,C0197,P084,2024-11-07,4,38488,153952,Net Banking,Product_84,Fashion,18564,19,Female,Hyderabad,Premium,2024-03-30,79696,13,12,1415555,4,4,5,13,Champions
O00271,C0020,P023,2024-03-14,3,27409,82227,Net Banking,Product_23,Sports,45462,32,Male,Bangalore,Regular,2024-05-17,-54159,0,13,998692,5,4,4,13,Champions
O00272,C0020,P051,2024-05-01,3,46253,138759,UPI,Product_51,Beauty,4146,32,Male,Bangalore,Regular,2024-05-17,126321,0,13,998692,5,4,4,13,Champions
O00273,C0382,P061,2024-07-09,3,59787,179361,UPI,Product_61,Beauty,3468,57,Female,Mumbai,Budget,2024-08-01,168957,130,8,644983,1,2,2,5,At Risk
O00274,C0173,P039,2024-09-08,3,19372,58116,UPI,Product_39,Home,46622,53,Female,Chennai,Premium,2024-11-22,-81750,29,9,1155539,3,2,4,9,Potential Loyal
O00275,C0498,P030,2024-08-14,2,20692,41384,Cash,Product_30,Beauty,10539,51,Female,Mumbai,Budget,2024-08-27,20306,82,9,564932,1,2,1,4,At Risk
O00276,C0138,P094,2024-11-26,4,40647,162588,UPI,Product_94,Beauty,26862,23,Female,Delhi,Budget,2024-10-03,55140,35,9,911918,2,2,3,7,Potential Loyal
O00277,C0097,P057,2024-07-27,2,54999,109998,Net Banking,Product_57,Electronics,47900,40,Female,Pune,Budget,2024-09-18,14198,42,12,992977,2,4,4,10,Loyal Customers
O00278,C0389,P067,2024-01-29,3,54806,164418,Card,Product_67,Beauty,9375,59,Male,Chennai,Regular,2024-12-22,136293,71,8,1123165,1,2,4,7,Potential Loyal
O00279,C0034,P040,2024-03-10,5,27436,137180,UPI,Product_40,Sports,5618,37,Male,Mumbai,Regular,2024-03-23,109090,12,10,1259649,4,3,5,12,Loyal Customers
O00280,C0089,P025,2024-01-30,2,55852,111704,Card,Product_25,Electronics,45738,44,Male,Bangalore,Premium,2024-12-25,20228,1,11,976485,5,3,4,12,Loyal Customers
O00281,C0017,P059,2024-12-26,1,24617,24617,Card,Product_59,Fashion,697,22,Male,Hyderabad,Budget,2024-05-05,23920,3,8,765760,5,2,2,9,Potential Loyal
O00282,C0141,P048,2024-07-22,4,34103,136412,UPI,Product_48,Sports,47483,19,Male,Mumbai,Premium,2024-08-30,-53520,40,13,1321494,2,4,5,11,Loyal Customers
O00283,C0349,P004,2024-09-07,2,25409,50818,Net Banking,Product_4,Sports,12001,56,Male,Bangalore,Premium,2024-10-25,26816,19,11,626711,4,3,2,9,Potential Loyal
O00284,C0091,P061,2024-06-28,5,37132,185660,Cash,Product_61,Beauty,3468,30,Female,Bangalore,Regular,2024-04-26,168320,12,14,1498058,4,5,5,14,Champions
O00285,C0084,P034,2024-01-15,1,19682,19682,Net Banking,Product_34,Sports,31356,27,Female,Mumbai,Premium,2024-06-06,-11674,34,14,1162986,2,5,4,11,Loyal Customers
O00286,C0026,P021,2024-04-19,5,52106,260530,Card,Product_21,Home,31000,50,Female,Delhi,Premium,2024-02-26,105530,10,16,1640937,4,5,5,14,Champions
O00287,C0332,P029,2024-11-29,2,18634,37268,Net Banking,Product_29,Beauty,9253,29,Male,Chennai,Premium,2024-03-31,18762,32,11,612614,3,3,2,8,Potential Loyal
O00288,C0263,P003,2024-03-08,1,32070,32070,Card,Product_3,Fashion,44697,52,Male,Pune,Regular,2024-07-08,-12627,76,6,571774,1,1,1,3,At Risk
O00289,C0308,P002,2024-11-07,2,17540,35080,Cash,Product_2,Sports,19834,41,Female,Chennai,Regular,2024-10-17,-4588,19,9,807559,4,2,3,9,Potential Loyal
O00290,C0365,P091,2024-07-11,3,28774,86322,Cash,Product_91,Sports,29757,50,Female,Mumbai,Premium,2024-11-05,-2949,143,7,345920,1,1,1,3,At Risk
O00291,C0236,P033,2024-06-03,2,31585,63170,Net Banking,Product_33,Sports,46502,49,Male,Mumbai,Regular,2024-11-22,-29834,17,8,587349,4,2,1,7,Potential Loyal
O00292,C0300,P014,2024-12-05,1,34522,34522,Cash,Product_14,Home,49898,53,Female,Delhi,Regular,2024-10-20,-15376,13,16,1409744,4,5,5,14,Champions
O00293,C0288,P083,2024-05-24,5,40914,204570,Cash,Product_83,Fashion,23185,24,Male,Chennai,Budget,2024-10-09,88645,6,16,1800035,5,5,5,15,Champions
O00294,C0351,P014,2024-06-21,4,5183,20732,Cash,Product_14,Home,49898,62,Female,Mumbai,Budget,2024-12-28,-178860,35,12,869877,2,4,3,9,Potential Loyal
O00295,C0328,P042,2024-12-01,3,18114,54342,Cash,Product_42,Sports,36390,32,Female,Mumbai,Premium,2024-09-18,-54828,30,11,1004552,3,3,4,10,Loyal Customers
O00296,C0097,P020,2024-05-03,5,51166,255830,UPI,Product_20,Electronics,4571,40,Female,Pune,Budget,2024-09-18,232975,42,12,992977,2,4,4,10,Loyal Customers
O00297,C0413,P077,2024-06-12,4,44288,177152,Card,Product_77,Electronics,727,34,Female,Mumbai,Budget,2024-05-26,174244,50,11,1256923,2,3,5,10,Loyal Customers
