order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,profit,payment_method
O00414,C0443,P088,2024-02-23,4,55766,223064,157976,Card
O00415,C0276,P090,2024-02-06,4,43373,173492,15796,Card
O00416,C0013,P059,2024-02-14,3,3482,10446,8355,UPI
O00417,C0028,P023,2024-02-06,3,37574,112722,-23664,Card
O00418,C0467,P034,2024-08-18,4,26430,105720,-19704,Net Banking
O00419,C0222,P041,2024-12-10,1,26526,26526,18673,UPI
O00420,C0274,P001,2024-10-26,5,5144,25720,18605,UPI
O00421,C0359,P010,2024-02-24,3,33953,101859,6489,Cash
O00422,C0403,P088,2024-02-14,3,40751,122253,73437,Cash
O00423,C0392,P057,2024-12-04,4,26894,107576,-84024,UPI
O00424,C0243,P021,2024-03-10,5,15409,77045,-77955,Net Banking
O00425,C0408,P070,2024-03-14,3,42552,127656,52302,Cash
O00426,C0347,P094,2024-10-10,3,1730,5190,-75396,Card
O00427,C0064,P006,2024-11-01,1,38533,38533,10004,Net Banking
O00428,C0276,P071,2024-04-17,1,20968,20968,-24275,Cash
O00429,C0109,P053,2024-03-23,5,10335,51675,-86950,Card
O00430,C0114,P079,2024-02-28,3,13735,41205,-92709,Card
O00431,C0344,P073,2024-10-08,1,56796,56796,48522,Net Banking
O00432,C0331,P071,2024-12-09,1,20048,20048,-25195,UPI
O00433,C0129,P013,2024-10-24,2,48552,97104,65234,Net Banking
O00434,C0488,P043,2024-12-09,3,9402,28206,-13038,Card
O00435,C0052,P037,2024-04-09,5,5574,27870,-1455,Cash
O00436,C0249,P058,2024-12-03,3,41392,124176,44832,Cash
O00437,C0356,P075,2024-10-17,2,38064,76128,5812,Cash
O00438,C0414,P041,2024-01-03,4,12051,48204,16792,Cash
O00439,C0127,P029,2024-07-03,4,19132,76528,39516,Card
O00440,C0348,P094,2024-09-02,3,58533,175599,95013,Net Banking
O00441,C0229,P046,2024-10-09,3,32914,98742,-5061,UPI
O00442,C0090,P083,2024-05-23,5,6372,31860,-84065,Card
O00443,C0457,P069,2024-11-16,2,18251,36502,-23288,UPI
O00444,C0373,P010,2024-09-16,1,56678,56678,24888,UPI
O00445,C0417,P075,2024-10-29,5,27550,137750,-38040,Card
O00446,C0465,P005,2024-10-05,5,18079,90395,-121400,Net Banking
O00447,C0335,P100,2024-07-19,2,24974,49948,7150,Card
O00448,C0457,P099,2024-05-28,5,49052,245260,3060,Card
O00449,C0238,P065,2024-07-22,5,6934,34670,21775,Cash
O00450,C0258,P002,2024-11-10,2,56573,113146,73478,Card
O00451,C0388,P066,2024-03-22,2,30243,60486,5896,Card
O00452,C0290,P073,2024-09-04,2,49229,98458,81910,Cash
O00453,C0021,P029,2024-02-02,4,16187,64748,27736,Cash
O00454,C0190,P030,2024-04-15,1,44816,44816,34277,Cash
O00455,C0199,P061,2024-01-24,4,58773,235092,221220,UPI
O00456,C0333,P042,2024-09-23,1,47120,47120,10730,Cash
O00457,C0428,P095,2024-10-05,3,38921,116763,69192,Card
O00458,C0193,P084,2024-10-27,4,24940,99760,25504,UPI
O00459,C0265,P033,2024-09-21,4,15607,62428,-123580,Net Banking
O00460,C0181,P045,2024-09-03,4,52947,211788,166656,UPI
O00461,C0257,P018,2024-04-27,4,11853,47412,-125944,UPI
O00462,C0264,P083,2024-03-17,3,14861,44583,-24972,Card
O00463,C0081,P047,2024-03-01,5,48009,240045,199460,Card
O00464,C0213,P043,2024-12-11,1,32556,32556,18808,Net Banking
O00465,C0246,P027,2024-11-27,5,11567,57835,-65100,Net Banking
O00466,C0012,P032,2024-10-20,1,9381,9381,-15604,Card
O00467,C0069,P081,2024-10-20,5,3568,17840,-108940,Card
O00468,C0029,P022,2024-09-21,3,12798,38394,5493,Net Banking
O00469,C0307,P073,2024-12-04,1,58573,58573,50299,Cash
O00470,C0485,P011,2024-11-06,2,30438,60876,27364,Net Banking
O00471,C0445,P062,2024-07-29,2,15376,30752,-15406,Card
O00472,C0407,P075,2024-12-03,2,41842,83684,13368,Cash
O00473,C0086,P093,2024-11-01,3,30718,92154,42540,UPI
O00474,C0118,P049,2024-02-25,4,9664,38656,-91484,UPI
O00475,C0104,P067,2024-08-02,5,45850,229250,182375,Card
O00476,C0311,P013,2024-11-10,2,32186,64372,32502,UPI
O00477,C0450,P069,2024-03-01,5,50308,251540,102065,UPI
O00478,C0247,P085,2024-10-03,2,40549,81098,-14932,UPI
O00479,C0460,P100,2024-08-03,4,35212,140848,55252,Cash
O00480,C0448,P006,2024-04-27,5,29112,145560,2915,Net Banking
O00481,C0405,P099,2024-10-28,4,23971,95884,-97876,UPI
O00482,C0218,P018,2024-04-29,3,32269,96807,-33210,UPI
O00483,C0146,P077,2024-05-11,5,27781,138905,135270,Card
O00484,C0003,P091,2024-09-24,1,38878,38878,9121,UPI
O00485,C0267,P001,2024-04-15,4,43896,175584,169892,Cash
O00486,C0210,P047,2024-08-06,1,11143,11143,3026,Cash
O00487,C0134,P069,2024-07-06,4,38006,152024,32444,Cash
O00488,C0349,P051,2024-10-09,2,28081,56162,47870,Net Banking
O00489,C0092,P048,2024-09-04,5,37366,186830,-50585,Cash
O00490,C0158,P074,2024-12-27,3,51737,155211,48084,Net Banking
O00491,C0377,P018,2024-04-27,1,50008,50008,6669,Net Banking
O00492,C0401,P090,2024-04-19,2,7571,15142,-63706,Net Banking
O00493,C0403,P044,2024-12-22,5,41240,206200,27850,UPI
O00494,C0083,P050,2024-02-16,1,53715,53715,19768,Card
O00495,C0242,P077,2024-02-02,4,6776,27104,24196,Cash
O00496,C0114,P048,2024-01-20,1,40913,40913,-6570,Net Banking
O00497,C0477,P052,2024-09-23,5,44003,220015,174280,Cash
O00498,C0365,P077,2024-03-30,1,51699,51699,50972,Net Banking
O00499,C0225,P002,2024-12-02,2,56742,113484,73816,Cash
O00500,C0100,P005,2024-09-21,5,34459,172295,-39500,Card
O00501,C0315,P022,2024-05-02,1,24575,24575,13608,UPI
O00502,C0500,P021,2024-07-23,1,19083,19083,-11917,Cash
O00503,C0343,P051,2024-04-12,4,39409,157636,141052,UPI
O00504,C0378,P091,2024-10-08,1,6909,6909,-22848,Cash
O00505,C0372,P072,2024-06-26,5,23812,119060,72985,Cash
O00506,C0116,P078,2024-07-25,2,30803,61606,21500,UPI
O00507,C0134,P023,2024-02-24,4,34176,136704,-45144,UPI
O00508,C0258,P038,2024-09-19,3,8668,26004,-63330,Cash
O00509,C0449,P069,2024-12-21,5,17393,86965,-62510,Net Banking
O00510,C0495,P049,2024-05-04,5,32695,163475,800,Cash
O00511,C0493,P100,2024-08-23,4,45668,182672,97076,UPI
O00512,C0247,P015,2024-07-14,3,5427,16281,-50025,Card
O00513,C0347,P090,2024-06-10,2,53439,106878,28030,Net Banking
O00514,C0490,P046,2024-01-05,5,36104,180520,7515,Cash
O00515,C0128,P037,2024-12-10,1,27144,27144,21279,Cash
O00516,C0039,P071,2024-06-09,2,32231,64462,-26024,Cash
O00517,C0112,P074,2024-12-15,3,12978,38934,-68193,Card
O00518,C0256,P095,2024-05-03,2,16391,32782,1068,Cash
O00519,C0106,P030,2024-05-07,2,55718,111436,90358,Cash
O00520,C0080,P100,2024-02-10,1,8856,8856,-12543,Net Banking
O00521,C0315,P001,2024-09-03,5,3769,18845,11730,Cash
O00522,C0318,P041,2024-10-21,4,59859,239436,208024,Cash
O00523,C0252,P024,2024-07-22,5,19367,96835,-136205,Card
O00524,C0385,P074,2024-09-26,2,4548,9096,-62322,Net Banking
O00525,C0245,P070,2024-06-26,1,33930,33930,8812,Net Banking
O00526,C0441,P088,2024-03-02,2,30962,61924,29380,Net Banking
O00527,C0162,P089,2024-12-11,1,1774,1774,-3135,Card
O00528,C0195,P075,2024-07-04,1,22327,22327,-12831,Cash
O00529,C0096,P071,2024-05-17,3,16541,49623,-86106,Net Banking
O00530,C0491,P079,2024-04-04,3,24981,74943,-58971,Net Banking
O00531,C0218,P027,2024-07-09,4,46921,187684,89336,Cash
O00532,C0438,P052,2024-04-02,3,30538,91614,64173,Card
O00533,C0295,P088,2024-02-21,2,54358,108716,76172,Cash
O00534,C0412,P031,2024-07-14,5,29325,146625,-100890,Card
O00535,C0075,P095,2024-01-05,2,31997,63994,32280,Card
O00536,C0216,P064,2024-11-18,2,59541,119082,109036,Cash
O00537,C0403,P063,2024-10-14,3,17447,52341,-55554,UPI
O00538,C0204,P013,2024-04-20,2,4934,9868,-22002,Cash
O00539,C0244,P081,2024-06-20,1,30481,30481,5125,Cash
O00540,C0185,P047,2024-05-11,5,37535,187675,147090,Cash
O00541,C0011,P053,2024-12-13,1,24009,24009,-3716,Card
O00542,C0296,P074,2024-05-25,5,12438,62190,-116355,Cash
O00543,C0167,P087,2024-08-16,5,32948,164740,-39255,UPI
O00544,C0196,P079,2024-11-19,3,31392,94176,-39738,Card
O00545,C0445,P022,2024-11-19,3,28644,85932,53031,Net Banking
O00546,C0435,P010,2024-06-24,1,11616,11616,-20174,Card
O00547,C0161,P041,2024-05-16,3,47558,142674,119115,Net Banking
O00548,C0139,P057,2024-10-27,3,50014,150042,6342,Net Banking
O00549,C0212,P022,2024-01-12,2,56981,113962,92028,Card
O00550,C0373,P031,2024-12-24,3,49750,149250,741,UPI
O00551,C0108,P022,2024-02-18,4,7750,31000,-12868,UPI
O00552,C0480,P061,2024-01-14,5,4527,22635,5295,Net Banking
O00553,C0269,P098,2024-05-14,1,7811,7811,-11646,Card
O00554,C0044,P084,2024-04-27,4,21274,85096,10840,Card
O00555,C0378,P037,2024-03-05,4,42057,168228,144768,Card
O00556,C0270,P022,2024-12-05,1,3303,3303,-7664,Cash
O00557,C0441,P042,2024-10-03,4,31617,126468,-19092,Cash
O00558,C0281,P057,2024-10-03,2,46719,93438,-2362,Card
O00559,C0303,P077,2024-11-21,4,42356,169424,166516,Net Banking
O00560,C0269,P082,2024-06-26,5,21293,106465,22865,Net Banking
O00561,C0277,P030,2024-06-06,1,29957,29957,19418,Cash
O00562,C0212,P034,2024-01-06,2,20894,41788,-20924,UPI
O00563,C0268,P098,2024-05-26,2,23536,47072,8158,Net Banking
O00564,C0274,P002,2024-09-01,4,50510,202040,122704,Cash
O00565,C0005,P099,2024-05-29,4,53295,213180,19420,Card
O00566,C0408,P001,2024-04-06,5,25487,127435,120320,Net Banking
O00567,C0452,P072,2024-05-07,4,26870,107480,70620,Card
O00568,C0367,P095,2024-07-12,4,55291,221164,157736,Card
O00569,C0135,P011,2024-05-02,4,41981,167924,100900,Cash
O00570,C0146,P084,2024-05-17,5,54006,270030,177210,Net Banking
O00571,C0097,P009,2024-05-28,2,9953,19906,-5312,UPI
O00572,C0327,P059,2024-05-19,5,30672,153360,149875,Net Banking
O00573,C0097,P042,2024-01-26,1,10971,10971,-25419,UPI
O00574,C0096,P014,2024-03-05,3,18641,55923,-93771,Net Banking
O00575,C0373,P002,2024-03-18,2,6911,13822,-25846,UPI
O00576,C0253,P028,2024-06-08,3,28541,85623,40704,Net Banking
O00577,C0191,P060,2024-02-11,1,22643,22643,-15757,Card
O00578,C0029,P035,2024-10-05,4,5678,22712,-153376,Net Banking
O00579,C0093,P025,2024-07-14,3,54559,163677,26463,UPI
O00580,C0063,P099,2024-08-14,2,26218,52436,-44444,Card
O00581,C0378,P005,2024-02-18,2,31201,62402,-22316,Card
O00582,C0243,P050,2024-03-22,3,22172,66516,-35325,UPI
O00583,C0382,P071,2024-05-09,5,9004,45020,-181195,Net Banking
O00584,C0327,P039,2024-01-27,2,24620,49240,-44004,Card
O00585,C0499,P015,2024-08-10,2,42478,84956,40752,Cash
O00586,C0008,P022,2024-03-02,3,39318,117954,85053,Net Banking
O00587,C0405,P032,2024-10-24,1,3752,3752,-21233,Net Banking
O00588,C0353,P077,2024-02-15,2,25339,50678,49224,Card
O00589,C0081,P064,2024-11-12,1,45954,45954,40931,Cash
O00590,C0477,P098,2024-07-01,1,4917,4917,-14540,Card
O00591,C0360,P069,2024-09-06,1,9246,9246,-20649,Card
O00592,C0163,P072,2024-08-12,3,53790,161370,133725,Card
O00593,C0011,P089,2024-03-09,4,24472,97888,78252,Cash
O00594,C0461,P006,2024-08-12,4,47309,189236,75120,Cash
O00595,C0278,P090,2024-10-17,4,13437,53748,-103948,Card
O00596,C0279,P045,2024-08-27,3,48998,146994,113145,Cash
O00597,C0445,P077,2024-02-05,5,11508,57540,53905,Card
O00598,C0231,P038,2024-07-06,3,36494,109482,20148,Net Banking
O00599,C0001,P100,2024-04-04,5,25840,129200,22205,UPI
O00600,C0318,P047,2024-06-13,5,16649,83245,42660,UPI
O00601,C0338,P069,2024-09-25,4,13443,53772,-65808,Net Banking
O00602,C0393,P071,2024-05-24,2,41176,82352,-8134,Cash
O00603,C0210,P083,2024-02-19,3,8239,24717,-44838,UPI
O00604,C0023,P017,2024-01-17,2,58245,116490,113992,Card
O00605,C0055,P063,2024-01-17,2,7471,14942,-56988,Net Banking
O00606,C0337,P063,2024-12-25,5,41892,209460,29635,Cash
O00607,C0026,P047,2024-02-06,2,40711,81422,65188,UPI
O00608,C0477,P027,2024-02-10,4,59311,237244,138896,Net Banking
O00609,C0411,P082,2024-10-12,1,24653,24653,7933,Net Banking
O00610,C0421,P048,2024-11-11,1,54978,54978,7495,Cash
O00611,C0271,P006,2024-06-04,1,55686,55686,27157,UPI
O00612,C0484,P028,2024-02-21,5,7364,36820,-38045,Card
O00613,C0273,P050,2024-09-26,2,13656,27312,-40582,Card
O00614,C0292,P081,2024-10-12,2,37596,75192,24480,Net Banking
O00615,C0383,P014,2024-12-11,5,24459,122295,-127195,Net Banking
O00616,C0360,P086,2024-02-23,4,58856,235424,224980,Card
O00617,C0406,P024,2024-09-15,5,27316,136580,-96460,Cash
O00618,C0337,P021,2024-08-14,5,40316,201580,46580,Cash
O00619,C0463,P041,2024-07-09,5,22276,111380,72115,Net Banking
O00620,C0392,P082,2024-06-14,4,55142,220568,153688,Card
O00621,C0289,P070,2024-10-08,2,25580,51160,924,Cash
O00622,C0185,P058,2024-01-01,4,27023,108092,2300,UPI
O00623,C0146,P077,2024-03-10,1,34922,34922,34195,Cash
O00624,C0004,P039,2024-06-10,2,15078,30156,-63088,UPI
O00625,C0396,P089,2024-09-18,3,37284,111852,97125,Card
O00626,C0049,P005,2024-03-20,4,24308,97232,-72204,Card
O00627,C0136,P047,2024-04-29,5,17374,86870,46285,Cash
O00628,C0416,P039,2024-07-23,1,38387,38387,-8235,Card
O00629,C0376,P010,2024-09-04,3,52963,158889,63519,Card
O00630,C0250,P089,2024-02-18,5,54707,273535,248990,Cash
O00631,C0020,P094,2024-02-10,5,26005,130025,-4285,UPI
O00632,C0472,P099,2024-08-10,3,23801,71403,-73917,Net Banking
O00633,C0477,P016,2024-11-30,2,49999,99998,22654,UPI
O00634,C0325,P100,2024-06-05,4,4547,18188,-67408,UPI
O00635,C0164,P070,2024-06-16,5,10802,54010,-71580,Card
O00636,C0079,P007,2024-10-31,4,30203,120812,32848,UPI
O00637,C0114,P056,2024-07-20,3,52535,157605,23835,Card
O00638,C0068,P044,2024-10-19,1,32185,32185,-3485,UPI
O00639,C0281,P052,2024-07-23,3,6575,19725,-7716,Net Banking
O00640,C0397,P090,2024-03-10,2,50940,101880,23032,Net Banking
O00641,C0287,P026,2024-11-29,4,26907,107628,-61804,Card
O00642,C0288,P079,2024-05-04,5,17137,85685,-137505,UPI
O00643,C0137,P100,2024-12-16,4,22195,88780,3184,UPI
O00644,C0058,P086,2024-07-06,4,28757,115028,104584,Cash
O00645,C0098,P042,2024-12-01,3,39920,119760,10590,UPI
O00646,C0395,P040,2024-11-11,2,23919,47838,36602,Net Banking
O00647,C0320,P019,2024-04-29,4,3941,15764,-167840,Card
O00648,C0351,P048,2024-02-13,2,50658,101316,6350,UPI
O00649,C0379,P007,2024-03-16,2,41698,83396,39414,Cash
O00650,C0008,P044,2024-08-18,1,20996,20996,-14674,Net Banking
O00651,C0012,P043,2024-10-02,2,49497,98994,71498,Card
O00652,C0105,P070,2024-05-12,5,50175,250875,125285,Net Banking
O00653,C0319,P094,2024-12-23,2,46552,93104,39380,UPI
O00654,C0193,P075,2024-05-10,5,3849,19245,-156545,Card
O00655,C0031,P037,2024-12-22,2,52720,105440,93710,Cash
O00656,C0028,P060,2024-07-17,1,5364,5364,-33036,Cash
O00657,C0340,P085,2024-02-25,3,57641,172923,28878,UPI
O00658,C0150,P084,2024-07-13,4,16149,64596,-9660,UPI
O00659,C0463,P041,2024-11-01,4,57804,231216,199804,UPI
O00660,C0096,P026,2024-10-14,5,31014,155070,-56720,UPI
O00661,C0021,P032,2024-06-19,5,20983,104915,-20010,Net Banking
O00662,C0202,P096,2024-06-26,2,2204,4408,-25068,Cash
O00663,C0182,P081,2024-09-13,3,16479,49437,-26631,Cash
O00664,C0416,P008,2024-07-17,3,58584,175752,95445,UPI
O00665,C0484,P072,2024-03-18,3,15783,47349,19704,Cash
O00666,C0460,P051,2024-07-14,2,6753,13506,5214,Card
O00667,C0214,P031,2024-08-06,5,11010,55050,-192465,Cash
O00668,C0466,P078,2024-10-04,3,30436,91308,31149,Card
O00669,C0106,P084,2024-10-04,2,39078,78156,41028,Card
O00670,C0442,P018,2024-12-27,3,46123,138369,8352,Card
O00671,C0221,P099,2024-10-16,2,44006,88012,-8868,Card
O00672,C0163,P009,2024-03-01,5,35928,179640,116595,Card
O00673,C0163,P019,2024-06-12,1,51163,51163,5262,Net Banking
O00674,C0493,P053,2024-11-22,3,30032,90096,6921,Cash
O00675,C0078,P100,2024-03-08,2,7997,15994,-26804,Card
O00676,C0014,P098,2024-05-16,5,41432,207160,109875,Card
O00677,C0306,P030,2024-01-14,2,46047,92094,71016,Cash
O00678,C0041,P089,2024-09-14,4,9787,39148,19512,Net Banking
O00679,C0365,P084,2024-07-17,3,13057,39171,-16521,Net Banking
O00680,C0243,P018,2024-04-25,2,13665,27330,-59348,UPI
O00681,C0210,P098,2024-07-30,1,18685,18685,-772,Card
O00682,C0381,P086,2024-04-14,2,50661,101322,96100,UPI
O00683,C0091,P057,2024-12-18,5,33108,165540,-73960,Cash
O00684,C0444,P059,2024-07-26,2,29020,58040,56646,UPI
O00685,C0312,P095,2024-06-09,4,48199,192796,129368,Net Banking
O00686,C0314,P096,2024-10-01,5,39915,199575,125885,UPI
O00687,C0267,P014,2024-01-22,4,30943,123772,-75820,Card
O00688,C0266,P069,2024-01-21,4,49180,196720,77140,Net Banking
O00689,C0265,P098,2024-05-29,1,13442,13442,-6015,Net Banking
O00690,C0204,P039,2024-03-26,3,31234,93702,-46164,Net Banking
O00691,C0151,P079,2024-09-21,1,46216,46216,1578,Card
O00692,C0238,P083,2024-09-13,4,6927,27708,-65032,UPI
O00693,C0093,P100,2024-12-22,5,59610,298050,191055,Card
O00694,C0202,P053,2024-01-13,3,30549,91647,8472,Card
O00695,C0233,P076,2024-08-20,2,58838,117676,21276,UPI
O00696,C0129,P042,2024-03-04,2,48079,96158,23378,UPI
O00697,C0059,P091,2024-07-04,4,42554,170216,51188,UPI
O00698,C0269,P091,2024-09-18,4,48636,194544,75516,Card
O00699,C0194,P071,2024-03-28,4,3877,15508,-165464,Cash
O00700,C0290,P085,2024-03-15,2,11624,23248,-72782,Card
O00701,C0394,P092,2024-06-06,1,28497,28497,-16044,Cash
O00702,C0374,P099,2024-11-16,4,19925,79700,-114060,Card
O00703,C0061,P017,2024-11-14,2,1231,2462,-36,Cash
O00704,C0007,P059,2024-09-12,4,57060,228240,225452,UPI
O00705,C0312,P064,2024-10-28,2,15213,30426,20380,Net Banking
O00706,C0233,P053,2024-11-03,4,6203,24812,-86088,UPI
O00707,C0126,P071,2024-11-17,3,41616,124848,-10881,Card
O00708,C0026,P024,2024-11-30,2,4608,9216,-84000,Cash
O00709,C0019,P019,2024-10-22,1,44712,44712,-1189,Cash
O00710,C0170,P012,2024-08-01,1,8136,8136,-9454,Card
O00711,C0083,P087,2024-12-04,3,41048,123144,747,Card
O00712,C0495,P059,2024-01-19,5,24605,123025,119540,UPI
O00713,C0394,P039,2024-07-13,3,25154,75462,-64404,UPI
O00714,C0389,P055,2024-05-29,5,5254,26270,-159335,Net Banking
O00715,C0069,P016,2024-09-26,3,22575,67725,-48291,Net Banking
O00716,C0269,P027,2024-01-30,2,41111,82222,33048,UPI
O00717,C0293,P094,2024-09-04,5,6745,33725,-100585,Cash
O00718,C0219,P078,2024-09-26,3,18017,54051,-6108,Cash
O00719,C0475,P017,2024-09-11,5,37872,189360,183115,Net Banking
O00720,C0253,P024,2024-12-28,5,16251,81255,-151785,Cash
O00721,C0100,P001,2024-08-26,1,2571,2571,1148,UPI
O00722,C0378,P027,2024-07-30,5,28173,140865,17930,UPI
O00723,C0171,P045,2024-11-22,5,53824,269120,212705,Card
O00724,C0006,P082,2024-05-24,2,46220,92440,59000,Cash
O00725,C0405,P009,2024-09-16,3,20679,62037,24210,Cash
O00726,C0393,P001,2024-06-19,1,45946,45946,44523,Cash
O00727,C0203,P093,2024-01-15,5,41369,206845,124155,Card
O00728,C0100,P043,2024-09-02,3,45071,135213,93969,Net Banking
O00729,C0409,P005,2024-03-20,2,32555,65110,-19608,Net Banking
O00730,C0457,P069,2024-07-30,3,31308,93924,4239,UPI
O00731,C0428,P067,2024-12-13,3,38024,114072,85947,Cash
O00732,C0285,P069,2024-10-22,1,14648,14648,-15247,Cash
O00733,C0410,P046,2024-05-23,1,10784,10784,-23817,UPI
O00734,C0174,P049,2024-03-25,5,56207,281035,118360,Net Banking
O00735,C0096,P077,2024-06-06,1,57662,57662,56935,Cash
O00736,C0364,P005,2024-02-14,3,28123,84369,-42708,Net Banking
O00737,C0450,P031,2024-06-03,3,30616,91848,-56661,Card
O00738,C0269,P039,2024-07-10,2,8355,16710,-76534,UPI
O00739,C0399,P026,2024-09-16,1,30083,30083,-12275,UPI
O00740,C0410,P062,2024-04-07,5,11097,55485,-59910,Cash
O00741,C0473,P062,2024-06-16,5,21339,106695,-8700,Card
O00742,C0394,P013,2024-03-08,5,45349,226745,147070,Card
O00743,C0371,P005,2024-12-31,4,26400,105600,-63836,UPI
O00744,C0003,P040,2024-10-31,1,46026,46026,40408,UPI
O00745,C0171,P060,2024-09-23,1,7756,7756,-30644,Cash
O00746,C0012,P074,2024-04-17,3,42867,128601,21474,Cash
O00747,C0103,P025,2024-09-29,3,19130,57390,-79824,Cash
O00748,C0396,P057,2024-03-17,1,18868,18868,-29032,Card
O00749,C0141,P015,2024-10-13,1,41825,41825,19723,UPI
O00750,C0106,P070,2024-06-12,3,37003,111009,35655,Cash
O00751,C0073,P091,2024-05-05,3,38623,115869,26598,Card
O00752,C0037,P040,2024-06-22,5,59474,297370,269280,Net Banking
O00753,C0026,P017,2024-12-11,1,31850,31850,30601,UPI
O00754,C0055,P050,2024-08-06,1,6643,6643,-27304,Net Banking
O00755,C0092,P091,2024-10-30,5,59410,297050,148265,Net Banking
O00756,C0316,P046,2024-04-11,3,22779,68337,-35466,UPI
O00757,C0499,P097,2024-03-08,4,38210,152840,114108,UPI
O00758,C0417,P090,2024-08-21,4,7374,29496,-128200,Cash
O00759,C0351,P083,2024-04-28,4,31837,127348,34608,Card
O00760,C0074,P079,2024-07-19,3,24819,74457,-59457,Card
O00761,C0359,P086,2024-06-15,3,52693,158079,150246,Net Banking
O00762,C0250,P004,2024-02-27,1,32151,32151,20150,Cash
O00763,C0246,P060,2024-06-27,2,19498,38996,-37804,Card
O00764,C0261,P014,2024-12-31,4,54579,218316,18724,UPI
O00765,C0167,P072,2024-06-03,1,52932,52932,43717,Net Banking
O00766,C0206,P076,2024-11-13,4,16635,66540,-126260,Card
O00767,C0281,P021,2024-02-03,4,26153,104612,-19388,Cash
O00768,C0107,P089,2024-08-10,5,29255,146275,121730,Cash
O00769,C0279,P089,2024-12-05,2,12343,24686,14868,UPI
O00770,C0379,P092,2024-09-06,5,55837,279185,56480,UPI
O00771,C0304,P077,2024-10-11,4,22323,89292,86384,UPI
O00772,C0421,P057,2024-07-26,2,21187,42374,-53426,UPI
O00773,C0307,P014,2024-07-13,5,51550,257750,8260,Cash
O00774,C0254,P083,2024-04-21,1,6933,6933,-16252,Card
O00775,C0455,P075,2024-03-16,1,50615,50615,15457,Card
O00776,C0232,P069,2024-11-11,3,26557,79671,-10014,Net Banking
O00777,C0101,P027,2024-10-18,3,20643,61929,-11832,Cash
O00778,C0471,P056,2024-10-25,3,6851,20553,-113217,UPI
O00779,C0314,P066,2024-03-06,4,56550,226200,117020,Cash
O00780,C0032,P048,2024-01-01,5,4481,22405,-215010,Cash
O00781,C0057,P037,2024-08-09,1,16416,16416,10551,Net Banking
O00782,C0321,P041,2024-07-14,4,27609,110436,79024,Net Banking
O00783,C0280,P028,2024-03-12,2,32121,64242,34296,Card
O00784,C0285,P050,2024-08-01,3,56047,168141,66300,Card
O00785,C0148,P086,2024-01-06,2,9800,19600,14378,UPI
O00786,C0332,P003,2024-09-06,2,48273,96546,7152,Net Banking
O00787,C0500,P018,2024-11-24,1,9992,9992,-33347,Net Banking
O00788,C0441,P059,2024-11-15,5,28898,144490,141005,Card
O00789,C0233,P066,2024-08-18,4,37179,148716,39536,Net Banking
O00790,C0182,P029,2024-11-05,2,28837,57674,39168,UPI
O00791,C0296,P064,2024-09-13,2,47670,95340,85294,Cash
O00792,C0211,P070,2024-01-18,5,25049,125245,-345,UPI
O00793,C0291,P062,2024-10-24,3,8416,25248,-43989,Net Banking
O00794,C0493,P089,2024-09-26,1,10311,10311,5402,Cash
O00795,C0239,P067,2024-11-08,1,35298,35298,25923,UPI
O00796,C0126,P061,2024-11-20,1,45831,45831,42363,Cash
O00797,C0314,P007,2024-01-06,3,36063,108189,42216,Net Banking
O00798,C0233,P066,2024-06-18,4,38615,154460,45280,Net Banking
O00799,C0181,P038,2024-01-19,3,11977,35931,-53403,Cash
O00800,C0373,P073,2024-11-18,3,5025,15075,-9747,Net Banking
O00801,C0297,P022,2024-12-02,5,4382,21910,-32925,Cash
O00802,C0415,P095,2024-05-26,5,2789,13945,-65340,Net Banking
