order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,payment_method,product_name,category,cost,age,gender,city,customer_segment,signup_date,profit
O00205,C0350,P055,2024-04-19,2,24196,48392,Card,Product_55,Beauty,37121,60,Male,Bangalore,Regular,2024-12-01,-25850
O00206,C0141,P036,2024-03-17,4,58896,235584,UPI,Product_36,Sports,16717,19,Male,Mumbai,Premium,2024-08-30,168716
O00207,C0315,P080,2024-11-27,5,17107,85535,Cash,Product_80,Sports,28295,20,Male,Pune,Budget,2024-01-29,-55940
O00208,C0256,P053,2024-02-01,5,32393,161965,UPI,Product_53,Beauty,27725,34,Male,Pune,Regular,2024-12-10,23340
O00209,C0144,P050,2024-04-12,2,28474,56948,Card,Product_50,Beauty,33947,56,Male,Mumbai,Regular,2024-02-25,-10946
O00210,C0323,P070,2024-12-31,1,26067,26067,Cash,Product_70,Electronics,25118,58,Female,Bangalore,Premium,2024-07-26,949
O00211,C0246,P070,2024-10-16,4,23546,94184,Cash,Product_70,Electronics,25118,40,Male,Chennai,Premium,2024-11-13,-6288
O00212,C0199,P035,2024-06-12,2,2708,5416,Card,Product_35,Fashion,44022,45,Female,Delhi,Regular,2024-06-27,-82628
O00213,C0016,P100,2024-08-29,3,4839,14517,Cash,Product_100,Sports,21399,31,Female,Chennai,Budget,2024-11-27,-49680
O00214,C0393,P075,2024-02-21,2,11461,22922,Card,Product_75,Fashion,35158,52,Female,Bangalore,Premium,2024-11-27,-47394
O00215,C0337,P031,2024-01-29,3,35975,107925,Card,Product_31,Sports,49503,50,Male,Bangalore,Regular,2024-08-19,-40584
O00216,C0295,P050,2024-03-29,3,55999,167997,Card,Product_50,Beauty,33947,26,Male,Hyderabad,Budget,2024-10-14,66156
O00217,C0122,P076,2024-12-23,3,53835,161505,Cash,Product_76,Fashion,48200,46,Male,Chennai,Regular,2024-04-30,16905
O00218,C0468,P076,2024-12-24,1,47101,47101,Cash,Product_76,Fashion,48200,48,Male,Hyderabad,Budget,2024-11-13,-1099
O00219,C0486,P073,2024-10-15,5,10312,51560,Card,Product_73,Fashion,8274,62,Female,Mumbai,Premium,2024-11-11,10190
O00220,C0429,P064,2024-03-30,5,21254,106270,Net Banking,Product_64,Beauty,5023,40,Female,Delhi,Regular,2024-04-10,81155
O00221,C0020,P012,2024-11-04,1,16245,16245,Card,Product_12,Beauty,17590,32,Male,Bangalore,Regular,2024-05-17,-1345
O00222,C0011,P068,2024-06-18,4,1044,4176,Card,Product_68,Beauty,25040,52,Male,Pune,Premium,2024-10-09,-95984
O00223,C0413,P017,2024-03-31,3,47985,143955,Cash,Product_17,Home,1249,34,Female,Mumbai,Budget,2024-05-26,140208
O00224,C0031,P003,2024-12-26,2,39444,78888,Card,Product_3,Fashion,44697,59,Female,Delhi,Regular,2024-08-10,-10506
O00225,C0397,P015,2024-07-05,5,57404,287020,UPI,Product_15,Home,22102,49,Female,Bangalore,Budget,2024-05-16,176510
O00226,C0192,P091,2024-02-21,4,39405,157620,Cash,Product_91,Sports,29757,36,Female,Delhi,Regular,2024-12-18,38592
O00227,C0155,P042,2024-08-11,2,11322,22644,Net Banking,Product_42,Sports,36390,38,Male,Delhi,Regular,2024-08-18,-50136
O00228,C0333,P041,2024-10-14,2,47345,94690,Cash,Product_41,Electronics,7853,58,Female,Pune,Budget,2024-10-23,78984
O00229,C0115,P086,2024-03-30,5,54376,271880,Net Banking,Product_86,Beauty,2611,27,Male,Delhi,Regular,2024-04-22,258825
O00230,C0158,P094,2024-03-31,3,9345,28035,UPI,Product_94,Beauty,26862,29,Female,Mumbai,Regular,2024-05-12,-52551
O00231,C0486,P090,2024-10-17,5,26663,133315,UPI,Product_90,Electronics,39424,62,Female,Mumbai,Premium,2024-11-11,-63805
O00232,C0094,P078,2024-11-09,3,54005,162015,Card,Product_78,Beauty,20053,59,Female,Chennai,Budget,2024-06-18,101856
O00233,C0328,P073,2024-03-13,1,33517,33517,Cash,Product_73,Fashion,8274,32,Female,Mumbai,Premium,2024-09-18,25243
O00234,C0382,P010,2024-06-12,2,23728,47456,Card,Product_10,Home,31790,57,Female,Mumbai,Budget,2024-08-01,-16124
O00235,C0326,P012,2024-01-06,3,30270,90810,Cash,Product_12,Beauty,17590,33,Female,Hyderabad,Regular,2024-09-25,38040
O00236,C0108,P032,2024-05-11,1,23969,23969,UPI,Product_32,Beauty,24985,61,Male,Hyderabad,Regular,2024-03-27,-1016
O00237,C0369,P001,2024-08-12,1,26292,26292,Net Banking,Product_1,Home,1423,50,Male,Pune,Premium,2024-04-23,24869
O00238,C0497,P022,2024-07-12,4,33314,133256,Cash,Product_22,Beauty,10967,39,Female,Pune,Budget,2024-10-05,89388
O00239,C0280,P049,2024-09-02,1,55316,55316,Card,Product_49,Electronics,32535,50,Male,Pune,Budget,2024-04-23,22781
O00240,C0084,P058,2024-01-18,1,53376,53376,Cash,Product_58,Home,26448,27,Female,Mumbai,Premium,2024-06-06,26928
O00241,C0011,P041,2024-02-07,3,7863,23589,Cash,Product_41,Electronics,7853,52,Male,Pune,Premium,2024-10-09,30
O00242,C0088,P049,2024-02-08,2,48971,97942,UPI,Product_49,Electronics,32535,44,Male,Mumbai,Budget,2024-06-19,32872
O00243,C0174,P077,2024-09-04,5,59538,297690,UPI,Product_77,Electronics,727,49,Male,Delhi,Budget,2024-05-25,294055
O00244,C0221,P084,2024-08-10,2,40801,81602,Card,Product_84,Fashion,18564,38,Female,Chennai,Regular,2024-07-16,44474
O00245,C0028,P013,2024-04-07,3,14470,43410,Net Banking,Product_13,Beauty,15935,22,Female,Pune,Budget,2024-08-27,-4395
O00246,C0357,P071,2024-12-04,5,18384,91920,Cash,Product_71,Sports,45243,32,Male,Mumbai,Premium,2024-05-31,-134295
O00247,C0153,P031,2024-07-20,1,4252,4252,Net Banking,Product_31,Sports,49503,59,Female,Hyderabad,Budget,2024-09-04,-45251
O00248,C0079,P007,2024-08-06,3,1250,3750,UPI,Product_7,Electronics,21991,58,Female,Bangalore,Premium,2024-01-02,-62223
O00249,C0151,P085,2024-04-12,5,32478,162390,UPI,Product_85,Electronics,48015,24,Female,Bangalore,Budget,2024-08-23,-77685
O00250,C0014,P027,2024-05-29,2,42824,85648,UPI,Product_27,Sports,24587,23,Male,Delhi,Regular,2024-05-22,36474
O00251,C0243,P015,2024-07-22,3,52437,157311,Net Banking,Product_15,Home,22102,36,Female,Delhi,Budget,2024-07-21,91005
O00252,C0251,P085,2024-11-24,3,6972,20916,Net Banking,Product_85,Electronics,48015,30,Male,Hyderabad,Regular,2024-09-28,-123129
O00253,C0095,P048,2024-04-05,4,25209,100836,Net Banking,Product_48,Sports,47483,19,Male,Bangalore,Premium,2024-10-24,-89096
O00254,C0023,P034,2024-05-14,4,31478,125912,Card,Product_34,Sports,31356,27,Female,Mumbai,Premium,2024-10-14,488
O00255,C0429,P035,2024-03-18,5,5039,25195,UPI,Product_35,Fashion,44022,40,Female,Delhi,Regular,2024-04-10,-194915
O00256,C0044,P086,2024-10-04,3,53964,161892,Net Banking,Product_86,Beauty,2611,55,Male,Hyderabad,Premium,2024-01-04,154059
O00257,C0498,P097,2024-10-10,5,15910,79550,UPI,Product_97,Sports,9683,51,Female,Mumbai,Budget,2024-08-27,31135
O00258,C0431,P050,2024-10-01,5,28435,142175,Net Banking,Product_50,Beauty,33947,57,Male,Hyderabad,Budget,2024-03-27,-27560
O00259,C0294,P031,2024-02-10,4,20585,82340,Net Banking,Product_31,Sports,49503,45,Male,Chennai,Budget,2024-07-09,-115672
O00260,C0463,P092,2024-10-19,1,33905,33905,Card,Product_92,Electronics,44541,50,Female,Chennai,Budget,2024-06-02,-10636
O00261,C0062,P097,2024-03-26,4,12329,49316,Card,Product_97,Sports,9683,21,Female,Delhi,Premium,2024-10-26,10584
O00262,C0414,P025,2024-08-04,2,3796,7592,UPI,Product_25,Electronics,45738,62,Female,Mumbai,Premium,2024-03-10,-83884
O00263,C0350,P056,2024-11-17,2,54907,109814,Card,Product_56,Home,44590,60,Male,Bangalore,Regular,2024-12-01,20634
O00264,C0428,P077,2024-02-04,3,21955,65865,UPI,Product_77,Electronics,727,28,Male,Bangalore,Budget,2024-04-25,63684
O00265,C0199,P072,2024-06-15,4,37179,148716,Cash,Product_72,Home,9215,45,Female,Delhi,Regular,2024-06-27,111856
O00266,C0267,P059,2024-12-24,1,52547,52547,Net Banking,Product_59,Fashion,697,46,Female,Mumbai,Regular,2024-02-20,51850
O00267,C0058,P054,2024-10-17,2,10712,21424,UPI,Product_54,Electronics,37456,42,Male,Pune,Regular,2024-08-20,-53488
O00268,C0474,P014,2024-02-21,5,52088,260440,Cash,Product_14,Home,49898,31,Female,Chennai,Regular,2024-09-26,10950
O00269,C0445,P069,2024-07-29,3,58533,175599,Cash,Product_69,Beauty,29895,36,Female,Hyderabad,Regular,2024-05-07,85914
O00270,C0197,P084,2024-11-07,4,38488,153952,Net Banking,Product_84,Fashion,18564,19,Female,Hyderabad,Premium,2024-03-30,79696
O00271,C0020,P023,2024-03-14,3,27409,82227,Net Banking,Product_23,Sports,45462,32,Male,Bangalore,Regular,2024-05-17,-54159
O00272,C0020,P051,2024-05-01,3,46253,138759,UPI,Product_51,Beauty,4146,32,Male,Bangalore,Regular,2024-05-17,126321
O00273,C0382,P061,2024-07-09,3,59787,179361,UPI,Product_61,Beauty,3468,57,Female,Mumbai,Budget,2024-08-01,168957
O00274,C0173,P039,2024-09-08,3,19372,58116,UPI,Product_39,Home,46622,53,Female,Chennai,Premium,2024-11-22,-81750
O00275,C0498,P030,2024-08-14,2,20692,41384,Cash,Product_30,Beauty,10539,51,Female,Mumbai,Budget,2024-08-27,20306
O00276,C0138,P094,2024-11-26,4,40647,162588,UPI,Product_94,Beauty,26862,23,Female,Delhi,Budget,2024-10-03,55140
O00277,C0097,P057,2024-07-27,2,54999,109998,Net Banking,Product_57,Electronics,47900,40,Female,Pune,Budget,2024-09-18,14198
O00278,C0389,P067,2024-01-29,3,54806,164418,Card,Product_67,Beauty,9375,59,Male,Chennai,Regular,2024-12-22,136293
O00279,C0034,P040,2024-03-10,5,27436,137180,UPI,Product_40,Sports,5618,37,Male,Mumbai,Regular,2024-03-23,109090
O00280,C0089,P025,2024-01-30,2,55852,111704,Card,Product_25,Electronics,45738,44,Male,Bangalore,Premium,2024-12-25,20228
O00281,C0017,P059,2024-12-26,1,24617,24617,Card,Product_59,Fashion,697,22,Male,Hyderabad,Budget,2024-05-05,23920
O00282,C0141,P048,2024-07-22,4,34103,136412,UPI,Product_48,Sports,47483,19,Male,Mumbai,Premium,2024-08-30,-53520
O00283,C0349,P004,2024-09-07,2,25409,50818,Net Banking,Product_4,Sports,12001,56,Male,Bangalore,Premium,2024-10-25,26816
O00284,C0091,P061,2024-06-28,5,37132,185660,Cash,Product_61,Beauty,3468,30,Female,Bangalore,Regular,2024-04-26,168320
O00285,C0084,P034,2024-01-15,1,19682,19682,Net Banking,Product_34,Sports,31356,27,Female,Mumbai,Premium,2024-06-06,-11674
O00286,C0026,P021,2024-04-19,5,52106,260530,Card,Product_21,Home,31000,50,Female,Delhi,Premium,2024-02-26,105530
O00287,C0332,P029,2024-11-29,2,18634,37268,Net Banking,Product_29,Beauty,9253,29,Male,Chennai,Premium,2024-03-31,18762
O00288,C0263,P003,2024-03-08,1,32070,32070,Card,Product_3,Fashion,44697,52,Male,Pune,Regular,2024-07-08,-12627
O00289,C0308,P002,2024-11-07,2,17540,35080,Cash,Product_2,Sports,19834,41,Female,Chennai,Regular,2024-10-17,-4588
O00290,C0365,P091,2024-07-11,3,28774,86322,Cash,Product_91,Sports,29757,50,Female,Mumbai,Premium,2024-11-05,-2949
O00291,C0236,P033,2024-06-03,2,31585,63170,Net Banking,Product_33,Sports,46502,49,Male,Mumbai,Regular,2024-11-22,-29834
O00292,C0300,P014,2024-12-05,1,34522,34522,Cash,Product_14,Home,49898,53,Female,Delhi,Regular,2024-10-20,-15376
O00293,C0288,P083,2024-05-24,5,40914,204570,Cash,Product_83,Fashion,23185,24,Male,Chennai,Budget,2024-10-09,88645
O00294,C0351,P014,2024-06-21,4,5183,20732,Cash,Product_14,Home,49898,62,Female,Mumbai,Budget,2024-12-28,-178860
O00295,C0328,P042,2024-12-01,3,18114,54342,Cash,Product_42,Sports,36390,32,Female,Mumbai,Premium,2024-09-18,-54828
O00296,C0097,P020,2024-05-03,5,51166,255830,UPI,Product_20,Electronics,4571,40,Female,Pune,Budget,2024-09-18,232975
O00297,C0413,P077,2024-06-12,4,44288,177152,Card,Product_77,Electronics,727,34,Female,Mumbai,Budget,2024-05-26,174244
O00298,C0370,P004,2024-05-12,4,20372,81488,Net Banking,Product_4,Sports,12001,46,Female,Delhi,Regular,2024-01-28,33484
O00299,C0208,P050,2024-12-28,1,39209,39209,Card,Product_50,Beauty,33947,46,Female,Delhi,Premium,2024-11-18,5262
O00300,C0176,P093,2024-09-30,2,45978,91956,Net Banking,Product_93,Electronics,16538,21,Female,Pune,Premium,2024-02-03,58880
O00301,C0465,P086,2024-06-02,3,34247,102741,Card,Product_86,Beauty,2611,25,Female,Hyderabad,Regular,2024-12-18,94908
O00302,C0431,P085,2024-05-30,5,12870,64350,UPI,Product_85,Electronics,48015,57,Male,Hyderabad,Budget,2024-03-27,-175725
O00303,C0242,P017,2024-10-13,3,48525,145575,Card,Product_17,Home,1249,33,Female,Hyderabad,Regular,2024-10-21,141828
O00304,C0485,P088,2024-02-15,3,43889,131667,Card,Product_88,Fashion,16272,31,Male,Hyderabad,Regular,2024-10-14,82851
O00305,C0182,P029,2024-06-18,3,28556,85668,Cash,Product_29,Beauty,9253,54,Male,Hyderabad,Budget,2024-02-20,57909
O00306,C0134,P075,2024-03-01,3,31393,94179,Net Banking,Product_75,Fashion,35158,60,Male,Delhi,Budget,2024-08-07,-11295
O00307,C0028,P082,2024-11-13,5,39031,195155,UPI,Product_82,Beauty,16720,22,Female,Pune,Budget,2024-08-27,111555
O00308,C0242,P025,2024-12-14,5,8852,44260,Net Banking,Product_25,Electronics,45738,33,Female,Hyderabad,Regular,2024-10-21,-184430
O00309,C0272,P039,2024-03-18,4,4543,18172,Card,Product_39,Home,46622,26,Male,Delhi,Budget,2024-04-16,-168316
O00310,C0103,P044,2024-08-22,4,38316,153264,Card,Product_44,Fashion,35670,44,Female,Pune,Budget,2024-05-31,10584
O00311,C0162,P092,2024-02-11,2,52048,104096,Net Banking,Product_92,Electronics,44541,62,Female,Chennai,Budget,2024-09-08,15014
O00312,C0171,P081,2024-11-20,2,21539,43078,UPI,Product_81,Fashion,25356,32,Female,Mumbai,Regular,2024-01-08,-7634
O00313,C0003,P058,2024-03-27,3,14722,44166,Card,Product_58,Home,26448,61,Male,Hyderabad,Regular,2024-01-17,-35178
O00314,C0251,P098,2024-11-10,1,9480,9480,Net Banking,Product_98,Fashion,19457,30,Male,Hyderabad,Regular,2024-09-28,-9977
O00315,C0325,P055,2024-09-01,4,29116,116464,Net Banking,Product_55,Beauty,37121,62,Female,Delhi,Regular,2024-02-24,-32020
O00316,C0003,P005,2024-07-10,5,14068,70340,UPI,Product_5,Beauty,42359,61,Male,Hyderabad,Regular,2024-01-17,-141455
O00317,C0457,P042,2024-01-10,5,13489,67445,UPI,Product_42,Sports,36390,41,Female,Hyderabad,Regular,2024-03-14,-114505
O00318,C0321,P094,2024-12-21,2,15828,31656,Cash,Product_94,Beauty,26862,45,Male,Pune,Premium,2024-06-09,-22068
O00319,C0160,P017,2024-09-14,1,26136,26136,Cash,Product_17,Home,1249,53,Male,Hyderabad,Premium,2024-02-13,24887
O00320,C0086,P009,2024-05-28,1,20542,20542,Net Banking,Product_9,Fashion,12609,33,Male,Bangalore,Budget,2024-07-27,7933
O00321,C0373,P067,2024-06-21,5,35348,176740,Net Banking,Product_67,Beauty,9375,63,Female,Mumbai,Premium,2024-01-20,129865
O00322,C0455,P088,2024-09-07,2,23461,46922,Cash,Product_88,Fashion,16272,22,Female,Hyderabad,Regular,2024-10-08,14378
O00323,C0385,P025,2024-07-25,2,54215,108430,UPI,Product_25,Electronics,45738,58,Female,Bangalore,Regular,2024-01-09,16954
O00324,C0117,P029,2024-01-12,2,14840,29680,Card,Product_29,Beauty,9253,25,Female,Mumbai,Regular,2024-12-07,11174
O00325,C0064,P047,2024-11-23,1,25588,25588,Cash,Product_47,Fashion,8117,29,Male,Hyderabad,Premium,2024-12-11,17471
O00326,C0395,P069,2024-10-31,5,4184,20920,UPI,Product_69,Beauty,29895,39,Female,Delhi,Regular,2024-08-11,-128555
O00327,C0339,P014,2024-12-19,1,4161,4161,UPI,Product_14,Home,49898,59,Male,Hyderabad,Budget,2024-09-16,-45737
O00328,C0214,P057,2024-10-07,4,9099,36396,Cash,Product_57,Electronics,47900,33,Female,Hyderabad,Premium,2024-07-15,-155204
O00329,C0243,P090,2024-12-21,2,14467,28934,UPI,Product_90,Electronics,39424,36,Female,Delhi,Budget,2024-07-21,-49914
O00330,C0155,P054,2024-09-23,1,44416,44416,Cash,Product_54,Electronics,37456,38,Male,Delhi,Regular,2024-08-18,6960
O00331,C0319,P078,2024-02-23,2,28448,56896,UPI,Product_78,Beauty,20053,52,Male,Hyderabad,Budget,2024-12-08,16790
O00332,C0145,P015,2024-04-11,1,33619,33619,Card,Product_15,Home,22102,55,Male,Bangalore,Budget,2024-12-12,11517
O00333,C0399,P034,2024-07-02,5,14216,71080,Net Banking,Product_34,Sports,31356,29,Female,Bangalore,Premium,2024-02-10,-85700
O00334,C0152,P021,2024-09-11,1,36922,36922,Card,Product_21,Home,31000,63,Male,Pune,Premium,2024-09-24,5922
O00335,C0353,P062,2024-01-02,3,16368,49104,UPI,Product_62,Electronics,23079,39,Male,Chennai,Budget,2024-12-16,-20133
O00336,C0344,P012,2024-10-20,1,55737,55737,Net Banking,Product_12,Beauty,17590,20,Male,Chennai,Regular,2024-08-12,38147
O00337,C0077,P012,2024-02-21,5,5918,29590,Cash,Product_12,Beauty,17590,31,Female,Mumbai,Budget,2024-11-20,-58360
O00338,C0330,P030,2024-05-15,4,20400,81600,Net Banking,Product_30,Beauty,10539,40,Female,Chennai,Budget,2024-03-16,39444
O00339,C0026,P013,2024-01-21,2,58287,116574,Cash,Product_13,Beauty,15935,50,Female,Delhi,Premium,2024-02-26,84704
O00340,C0185,P087,2024-02-29,3,28918,86754,UPI,Product_87,Electronics,40799,28,Male,Pune,Regular,2024-12-18,-35643
O00341,C0436,P098,2024-03-11,1,1633,1633,Card,Product_98,Fashion,19457,58,Male,Pune,Budget,2024-10-06,-17824
O00342,C0169,P046,2024-05-17,4,41750,167000,UPI,Product_46,Beauty,34601,62,Male,Mumbai,Premium,2024-09-04,28596
O00343,C0191,P044,2024-07-24,2,8460,16920,Net Banking,Product_44,Fashion,35670,21,Male,Bangalore,Budget,2024-10-18,-54420
O00344,C0493,P059,2024-07-16,3,55768,167304,Net Banking,Product_59,Fashion,697,23,Male,Hyderabad,Budget,2024-01-20,165213
O00345,C0410,P054,2024-03-08,2,8409,16818,UPI,Product_54,Electronics,37456,51,Female,Pune,Regular,2024-11-28,-58094
O00346,C0483,P021,2024-10-29,1,28264,28264,Net Banking,Product_21,Home,31000,36,Male,Bangalore,Budget,2024-02-10,-2736
O00347,C0411,P073,2024-11-08,4,12879,51516,Net Banking,Product_73,Fashion,8274,35,Male,Delhi,Premium,2024-04-05,18420
O00348,C0399,P046,2024-12-16,5,2888,14440,Card,Product_46,Beauty,34601,29,Female,Bangalore,Premium,2024-02-10,-158565
O00349,C0248,P063,2024-07-29,1,59169,59169,Net Banking,Product_63,Electronics,35965,59,Male,Bangalore,Regular,2024-01-18,23204
O00350,C0024,P009,2024-06-09,3,43924,131772,UPI,Product_9,Fashion,12609,52,Female,Chennai,Budget,2024-08-07,93945
O00351,C0361,P087,2024-10-22,5,51300,256500,Card,Product_87,Electronics,40799,44,Female,Chennai,Budget,2024-05-01,52505
O00352,C0490,P086,2024-09-24,3,35019,105057,UPI,Product_86,Beauty,2611,24,Male,Delhi,Budget,2024-03-21,97224
O00353,C0222,P085,2024-06-26,2,32583,65166,Net Banking,Product_85,Electronics,48015,60,Male,Pune,Premium,2024-03-05,-30864
O00354,C0077,P072,2024-01-06,5,4576,22880,Card,Product_72,Home,9215,31,Female,Mumbai,Budget,2024-11-20,-23195
O00355,C0259,P061,2024-03-25,4,57978,231912,UPI,Product_61,Beauty,3468,19,Female,Hyderabad,Premium,2024-11-27,218040
O00356,C0385,P063,2024-06-18,3,16787,50361,Cash,Product_63,Electronics,35965,58,Female,Bangalore,Regular,2024-01-09,-57534
O00357,C0026,P065,2024-11-25,2,37077,74154,Net Banking,Product_65,Home,2579,50,Female,Delhi,Premium,2024-02-26,68996
O00358,C0207,P031,2024-08-15,1,31087,31087,Net Banking,Product_31,Sports,49503,31,Female,Hyderabad,Premium,2024-05-27,-18416
O00359,C0046,P064,2024-03-01,4,21713,86852,Net Banking,Product_64,Beauty,5023,39,Male,Hyderabad,Premium,2024-05-22,66760
O00360,C0382,P084,2024-07-25,1,7726,7726,Net Banking,Product_84,Fashion,18564,57,Female,Mumbai,Budget,2024-08-01,-10838
O00361,C0019,P072,2024-02-16,5,1011,5055,Cash,Product_72,Home,9215,62,Male,Chennai,Regular,2024-01-29,-41020
O00362,C0456,P066,2024-12-01,5,14556,72780,Net Banking,Product_66,Fashion,27295,35,Male,Mumbai,Premium,2024-07-20,-63695
O00363,C0487,P044,2024-01-28,3,55087,165261,Card,Product_44,Fashion,35670,65,Male,Mumbai,Premium,2024-12-08,58251
O00364,C0433,P059,2024-11-13,3,37710,113130,Net Banking,Product_59,Fashion,697,64,Female,Hyderabad,Premium,2024-01-15,111039
O00365,C0367,P085,2024-08-19,3,47918,143754,UPI,Product_85,Electronics,48015,41,Male,Chennai,Budget,2024-03-04,-291
O00366,C0050,P098,2024-06-23,2,1143,2286,Cash,Product_98,Fashion,19457,40,Female,Pune,Regular,2024-01-28,-36628
O00367,C0425,P082,2024-09-24,3,36893,110679,Cash,Product_82,Beauty,16720,47,Female,Mumbai,Budget,2024-11-23,60519
O00368,C0360,P014,2024-03-25,1,59777,59777,Net Banking,Product_14,Home,49898,62,Male,Chennai,Regular,2024-01-23,9879
O00369,C0072,P092,2024-05-10,4,8009,32036,Card,Product_92,Electronics,44541,40,Male,Mumbai,Regular,2024-05-25,-146128
O00370,C0097,P016,2024-08-22,4,15128,60512,Card,Product_16,Sports,38672,40,Female,Pune,Budget,2024-09-18,-94176
O00371,C0367,P044,2024-07-31,1,50620,50620,UPI,Product_44,Fashion,35670,41,Male,Chennai,Budget,2024-03-04,14950
O00372,C0475,P082,2024-08-18,5,9075,45375,Net Banking,Product_82,Beauty,16720,42,Female,Mumbai,Regular,2024-09-29,-38225
O00373,C0338,P076,2024-09-12,5,9823,49115,UPI,Product_76,Fashion,48200,20,Male,Bangalore,Regular,2024-02-09,-191885
O00374,C0272,P095,2024-08-09,1,37256,37256,Net Banking,Product_95,Sports,15857,26,Male,Delhi,Budget,2024-04-16,21399
O00375,C0474,P066,2024-10-23,2,46338,92676,Card,Product_66,Fashion,27295,31,Female,Chennai,Regular,2024-09-26,38086
O00376,C0375,P017,2024-12-02,1,26389,26389,Cash,Product_17,Home,1249,48,Female,Hyderabad,Premium,2024-02-10,25140
O00377,C0259,P050,2024-12-20,4,40911,163644,Card,Product_50,Beauty,33947,19,Female,Hyderabad,Premium,2024-11-27,27856
O00378,C0141,P051,2024-08-19,3,20278,60834,Card,Product_51,Beauty,4146,19,Male,Mumbai,Premium,2024-08-30,48396
O00379,C0071,P053,2024-09-19,5,46876,234380,Cash,Product_53,Beauty,27725,22,Male,Hyderabad,Regular,2024-03-08,95755
O00380,C0432,P090,2024-06-09,5,57407,287035,Card,Product_90,Electronics,39424,55,Male,Mumbai,Budget,2024-11-15,89915
O00381,C0103,P027,2024-05-28,5,47817,239085,Cash,Product_27,Sports,24587,44,Female,Pune,Budget,2024-05-31,116150
O00382,C0472,P087,2024-11-28,2,47556,95112,Card,Product_87,Electronics,40799,31,Female,Hyderabad,Budget,2024-08-29,13514
O00383,C0258,P070,2024-02-29,3,47553,142659,Cash,Product_70,Electronics,25118,41,Male,Chennai,Premium,2024-08-29,67305
O00384,C0288,P062,2024-12-07,5,38397,191985,Net Banking,Product_62,Electronics,23079,24,Male,Chennai,Budget,2024-10-09,76590
O00385,C0346,P096,2024-08-04,5,19738,98690,UPI,Product_96,Electronics,14738,42,Female,Bangalore,Budget,2024-11-02,25000
O00386,C0268,P014,2024-03-15,1,25960,25960,UPI,Product_14,Home,49898,61,Female,Hyderabad,Budget,2024-07-02,-23938
