order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,payment_method
O00461,C0257,P018,2024-04-27,4,11853,47412,UPI
O00462,C0264,P083,2024-03-17,3,14861,44583,Card
O00463,C0081,P047,2024-03-01,5,48009,240045,Card
O00464,C0213,P043,2024-12-11,1,32556,32556,Net Banking
O00465,C0246,P027,2024-11-27,5,11567,57835,Net Banking
O00466,C0012,P032,2024-10-20,1,9381,9381,Card
O00467,C0069,P081,2024-10-20,5,3568,17840,Card
O00468,C0029,P022,2024-09-21,3,12798,38394,Net Banking
O00469,C0307,P073,2024-12-04,1,58573,58573,Cash
O00470,C0485,P011,2024-11-06,2,30438,60876,Net Banking
O00471,C0445,P062,2024-07-29,2,15376,30752,Card
O00472,C0407,P075,2024-12-03,2,41842,83684,Cash
O00473,C0086,P093,2024-11-01,3,30718,92154,UPI
O00474,C0118,P049,2024-02-25,4,9664,38656,UPI
O00475,C0104,P067,2024-08-02,5,45850,229250,Card
O00476,C0311,P013,2024-11-10,2,32186,64372,UPI
O00477,C0450,P069,2024-03-01,5,50308,251540,UPI
O00478,C0247,P085,2024-10-03,2,40549,81098,UPI
O00479,C0460,P100,2024-08-03,4,35212,140848,Cash
O00480,C0448,P006,2024-04-27,5,29112,145560,Net Banking
O00481,C0405,P099,2024-10-28,4,23971,95884,UPI
O00482,C0218,P018,2024-04-29,3,32269,96807,UPI
O00483,C0146,P077,2024-05-11,5,27781,138905,Card
O00484,C0003,P091,2024-09-24,1,38878,38878,UPI
O00485,C0267,P001,2024-04-15,4,43896,175584,Cash
O00486,C0210,P047,2024-08-06,1,11143,11143,Cash
O00487,C0134,P069,2024-07-06,4,38006,152024,Cash
O00488,C0349,P051,2024-10-09,2,28081,56162,Net Banking
O00489,C0092,P048,2024-09-04,5,37366,186830,Cash
O00490,C0158,P074,2024-12-27,3,51737,155211,Net Banking
O00491,C0377,P018,2024-04-27,1,50008,50008,Net Banking
O00492,C0401,P090,2024-04-19,2,7571,15142,Net Banking
O00493,C0403,P044,2024-12-22,5,41240,206200,UPI
O00494,C0083,P050,2024-02-16,1,53715,53715,Card
O00495,C0242,P077,2024-02-02,4,6776,27104,Cash
O00496,C0114,P048,2024-01-20,1,40913,40913,Net Banking
O00497,C0477,P052,2024-09-23,5,44003,220015,Cash
O00498,C0365,P077,2024-03-30,1,51699,51699,Net Banking
O00499,C0225,P002,2024-12-02,2,56742,113484,Cash
O00500,C0100,P005,2024-09-21,5,34459,172295,Card
O00501,C0315,P022,2024-05-02,1,24575,24575,UPI
O00502,C0500,P021,2024-07-23,1,19083,19083,Cash
O00503,C0343,P051,2024-04-12,4,39409,157636,UPI
O00504,C0378,P091,2024-10-08,1,6909,6909,Cash
O00505,C0372,P072,2024-06-26,5,23812,119060,Cash
O00506,C0116,P078,2024-07-25,2,30803,61606,UPI
O00507,C0134,P023,2024-02-24,4,34176,136704,UPI
O00508,C0258,P038,2024-09-19,3,8668,26004,Cash
O00509,C0449,P069,2024-12-21,5,17393,86965,Net Banking
O00510,C0495,P049,2024-05-04,5,32695,163475,Cash
O00511,C0493,P100,2024-08-23,4,45668,182672,UPI
O00512,C0247,P015,2024-07-14,3,5427,16281,Card
O00513,C0347,P090,2024-06-10,2,53439,106878,Net Banking
O00514,C0490,P046,2024-01-05,5,36104,180520,Cash
O00515,C0128,P037,2024-12-10,1,27144,27144,Cash
O00516,C0039,P071,2024-06-09,2,32231,64462,Cash
O00517,C0112,P074,2024-12-15,3,12978,38934,Card
O00518,C0256,P095,2024-05-03,2,16391,32782,Cash
O00519,C0106,P030,2024-05-07,2,55718,111436,Cash
O00520,C0080,P100,2024-02-10,1,8856,8856,Net Banking
O00521,C0315,P001,2024-09-03,5,3769,18845,Cash
O00522,C0318,P041,2024-10-21,4,59859,239436,Cash
O00523,C0252,P024,2024-07-22,5,19367,96835,Card
O00524,C0385,P074,2024-09-26,2,4548,9096,Net Banking
O00525,C0245,P070,2024-06-26,1,33930,33930,Net Banking
O00526,C0441,P088,2024-03-02,2,30962,61924,Net Banking
O00527,C0162,P089,2024-12-11,1,1774,1774,Card
O00528,C0195,P075,2024-07-04,1,22327,22327,Cash
O00529,C0096,P071,2024-05-17,3,16541,49623,Net Banking
O00530,C0491,P079,2024-04-04,3,24981,74943,Net Banking
O00531,C0218,P027,2024-07-09,4,46921,187684,Cash
O00532,C0438,P052,2024-04-02,3,30538,91614,Card
O00533,C0295,P088,2024-02-21,2,54358,108716,Cash
O00534,C0412,P031,2024-07-14,5,29325,146625,Card
O00535,C0075,P095,2024-01-05,2,31997,63994,Card
O00536,C0216,P064,2024-11-18,2,59541,119082,Cash
O00537,C0403,P063,2024-10-14,3,17447,52341,UPI
O00538,C0204,P013,2024-04-20,2,4934,9868,Cash
O00539,C0244,P081,2024-06-20,1,30481,30481,Cash
O00540,C0185,P047,2024-05-11,5,37535,187675,Cash
O00541,C0011,P053,2024-12-13,1,24009,24009,Card
O00542,C0296,P074,2024-05-25,5,12438,62190,Cash
O00543,C0167,P087,2024-08-16,5,32948,164740,UPI
O00544,C0196,P079,2024-11-19,3,31392,94176,Card
O00545,C0445,P022,2024-11-19,3,28644,85932,Net Banking
O00546,C0435,P010,2024-06-24,1,11616,11616,Card
O00547,C0161,P041,2024-05-16,3,47558,142674,Net Banking
O00548,C0139,P057,2024-10-27,3,50014,150042,Net Banking
O00549,C0212,P022,2024-01-12,2,56981,113962,Card
O00550,C0373,P031,2024-12-24,3,49750,149250,UPI
O00551,C0108,P022,2024-02-18,4,7750,31000,UPI
O00552,C0480,P061,2024-01-14,5,4527,22635,Net Banking
O00553,C0269,P098,2024-05-14,1,7811,7811,Card
O00554,C0044,P084,2024-04-27,4,21274,85096,Card
O00555,C0378,P037,2024-03-05,4,42057,168228,Card
O00556,C0270,P022,2024-12-05,1,3303,3303,Cash
O00557,C0441,P042,2024-10-03,4,31617,126468,Cash
O00558,C0281,P057,2024-10-03,2,46719,93438,Card
O00559,C0303,P077,2024-11-21,4,42356,169424,Net Banking
O00560,C0269,P082,2024-06-26,5,21293,106465,Net Banking
O00561,C0277,P030,2024-06-06,1,29957,29957,Cash
O00562,C0212,P034,2024-01-06,2,20894,41788,UPI
O00563,C0268,P098,2024-05-26,2,23536,47072,Net Banking
O00564,C0274,P002,2024-09-01,4,50510,202040,Cash
O00565,C0005,P099,2024-05-29,4,53295,213180,Card
O00566,C0408,P001,2024-04-06,5,25487,127435,Net Banking
O00567,C0452,P072,2024-05-07,4,26870,107480,Card
O00568,C0367,P095,2024-07-12,4,55291,221164,Card
O00569,C0135,P011,2024-05-02,4,41981,167924,Cash
O00570,C0146,P084,2024-05-17,5,54006,270030,Net Banking
O00571,C0097,P009,2024-05-28,2,9953,19906,UPI
O00572,C0327,P059,2024-05-19,5,30672,153360,Net Banking
O00573,C0097,P042,2024-01-26,1,10971,10971,UPI
O00574,C0096,P014,2024-03-05,3,18641,55923,Net Banking
O00575,C0373,P002,2024-03-18,2,6911,13822,UPI
O00576,C0253,P028,2024-06-08,3,28541,85623,Net Banking
O00577,C0191,P060,2024-02-11,1,22643,22643,Card
O00578,C0029,P035,2024-10-05,4,5678,22712,Net Banking
O00579,C0093,P025,2024-07-14,3,54559,163677,UPI
O00580,C0063,P099,2024-08-14,2,26218,52436,Card
O00581,C0378,P005,2024-02-18,2,31201,62402,Card
O00582,C0243,P050,2024-03-22,3,22172,66516,UPI
O00583,C0382,P071,2024-05-09,5,9004,45020,Net Banking
O00584,C0327,P039,2024-01-27,2,24620,49240,Card
O00585,C0499,P015,2024-08-10,2,42478,84956,Cash
O00586,C0008,P022,2024-03-02,3,39318,117954,Net Banking
O00587,C0405,P032,2024-10-24,1,3752,3752,Net Banking
O00588,C0353,P077,2024-02-15,2,25339,50678,Card
O00589,C0081,P064,2024-11-12,1,45954,45954,Cash
O00590,C0477,P098,2024-07-01,1,4917,4917,Card
O00591,C0360,P069,2024-09-06,1,9246,9246,Card
O00592,C0163,P072,2024-08-12,3,53790,161370,Card
O00593,C0011,P089,2024-03-09,4,24472,97888,Cash
O00594,C0461,P006,2024-08-12,4,47309,189236,Cash
O00595,C0278,P090,2024-10-17,4,13437,53748,Card
O00596,C0279,P045,2024-08-27,3,48998,146994,Cash
O00597,C0445,P077,2024-02-05,5,11508,57540,Card
O00598,C0231,P038,2024-07-06,3,36494,109482,Net Banking
O00599,C0001,P100,2024-04-04,5,25840,129200,UPI
O00600,C0318,P047,2024-06-13,5,16649,83245,UPI
O00601,C0338,P069,2024-09-25,4,13443,53772,Net Banking
O00602,C0393,P071,2024-05-24,2,41176,82352,Cash
O00603,C0210,P083,2024-02-19,3,8239,24717,UPI
O00604,C0023,P017,2024-01-17,2,58245,116490,Card
O00605,C0055,P063,2024-01-17,2,7471,14942,Net Banking
O00606,C0337,P063,2024-12-25,5,41892,209460,Cash
O00607,C0026,P047,2024-02-06,2,40711,81422,UPI
O00608,C0477,P027,2024-02-10,4,59311,237244,Net Banking
O00609,C0411,P082,2024-10-12,1,24653,24653,Net Banking
O00610,C0421,P048,2024-11-11,1,54978,54978,Cash
O00611,C0271,P006,2024-06-04,1,55686,55686,UPI
O00612,C0484,P028,2024-02-21,5,7364,36820,Card
O00613,C0273,P050,2024-09-26,2,13656,27312,Card
O00614,C0292,P081,2024-10-12,2,37596,75192,Net Banking
O00615,C0383,P014,2024-12-11,5,24459,122295,Net Banking
O00616,C0360,P086,2024-02-23,4,58856,235424,Card
O00617,C0406,P024,2024-09-15,5,27316,136580,Cash
O00618,C0337,P021,2024-08-14,5,40316,201580,Cash
O00619,C0463,P041,2024-07-09,5,22276,111380,Net Banking
O00620,C0392,P082,2024-06-14,4,55142,220568,Card
O00621,C0289,P070,2024-10-08,2,25580,51160,Cash
O00622,C0185,P058,2024-01-01,4,27023,108092,UPI
O00623,C0146,P077,2024-03-10,1,34922,34922,Cash
O00624,C0004,P039,2024-06-10,2,15078,30156,UPI
O00625,C0396,P089,2024-09-18,3,37284,111852,Card
O00626,C0049,P005,2024-03-20,4,24308,97232,Card
O00627,C0136,P047,2024-04-29,5,17374,86870,Cash
O00628,C0416,P039,2024-07-23,1,38387,38387,Card
O00629,C0376,P010,2024-09-04,3,52963,158889,Card
O00630,C0250,P089,2024-02-18,5,54707,273535,Cash
O00631,C0020,P094,2024-02-10,5,26005,130025,UPI
O00632,C0472,P099,2024-08-10,3,23801,71403,Net Banking
O00633,C0477,P016,2024-11-30,2,49999,99998,UPI
O00634,C0325,P100,2024-06-05,4,4547,18188,UPI
O00635,C0164,P070,2024-06-16,5,10802,54010,Card
O00636,C0079,P007,2024-10-31,4,30203,120812,UPI
O00637,C0114,P056,2024-07-20,3,52535,157605,Card
O00638,C0068,P044,2024-10-19,1,32185,32185,UPI
O00639,C0281,P052,2024-07-23,3,6575,19725,Net Banking
O00640,C0397,P090,2024-03-10,2,50940,101880,Net Banking
O00641,C0287,P026,2024-11-29,4,26907,107628,Card
O00642,C0288,P079,2024-05-04,5,17137,85685,UPI
O00643,C0137,P100,2024-12-16,4,22195,88780,UPI
O00644,C0058,P086,2024-07-06,4,28757,115028,Cash
O00645,C0098,P042,2024-12-01,3,39920,119760,UPI
O00646,C0395,P040,2024-11-11,2,23919,47838,Net Banking
O00647,C0320,P019,2024-04-29,4,3941,15764,Card
O00648,C0351,P048,2024-02-13,2,50658,101316,UPI
O00649,C0379,P007,2024-03-16,2,41698,83396,Cash
O00650,C0008,P044,2024-08-18,1,20996,20996,Net Banking
O00651,C0012,P043,2024-10-02,2,49497,98994,Card
O00652,C0105,P070,2024-05-12,5,50175,250875,Net Banking
O00653,C0319,P094,2024-12-23,2,46552,93104,UPI
O00654,C0193,P075,2024-05-10,5,3849,19245,Card
O00655,C0031,P037,2024-12-22,2,52720,105440,Cash
O00656,C0028,P060,2024-07-17,1,5364,5364,Cash
O00657,C0340,P085,2024-02-25,3,57641,172923,UPI
O00658,C0150,P084,2024-07-13,4,16149,64596,UPI
O00659,C0463,P041,2024-11-01,4,57804,231216,UPI
O00660,C0096,P026,2024-10-14,5,31014,155070,UPI
O00661,C0021,P032,2024-06-19,5,20983,104915,Net Banking
O00662,C0202,P096,2024-06-26,2,2204,4408,Cash
O00663,C0182,P081,2024-09-13,3,16479,49437,Cash
O00664,C0416,P008,2024-07-17,3,58584,175752,UPI
O00665,C0484,P072,2024-03-18,3,15783,47349,Cash
O00666,C0460,P051,2024-07-14,2,6753,13506,Card
O00667,C0214,P031,2024-08-06,5,11010,55050,Cash
O00668,C0466,P078,2024-10-04,3,30436,91308,Card
O00669,C0106,P084,2024-10-04,2,39078,78156,Card
O00670,C0442,P018,2024-12-27,3,46123,138369,Card
O00671,C0221,P099,2024-10-16,2,44006,88012,Card
O00672,C0163,P009,2024-03-01,5,35928,179640,Card
O00673,C0163,P019,2024-06-12,1,51163,51163,Net Banking
O00674,C0493,P053,2024-11-22,3,30032,90096,Cash
O00675,C0078,P100,2024-03-08,2,7997,15994,Card
O00676,C0014,P098,2024-05-16,5,41432,207160,Card
O00677,C0306,P030,2024-01-14,2,46047,92094,Cash
O00678,C0041,P089,2024-09-14,4,9787,39148,Net Banking
O00679,C0365,P084,2024-07-17,3,13057,39171,Net Banking
O00680,C0243,P018,2024-04-25,2,13665,27330,UPI
O00681,C0210,P098,2024-07-30,1,18685,18685,Card
O00682,C0381,P086,2024-04-14,2,50661,101322,UPI
O00683,C0091,P057,2024-12-18,5,33108,165540,Cash
O00684,C0444,P059,2024-07-26,2,29020,58040,UPI
O00685,C0312,P095,2024-06-09,4,48199,192796,Net Banking
O00686,C0314,P096,2024-10-01,5,39915,199575,UPI
O00687,C0267,P014,2024-01-22,4,30943,123772,Card
O00688,C0266,P069,2024-01-21,4,49180,196720,Net Banking
O00689,C0265,P098,2024-05-29,1,13442,13442,Net Banking
O00690,C0204,P039,2024-03-26,3,31234,93702,Net Banking
O00691,C0151,P079,2024-09-21,1,46216,46216,Card
O00692,C0238,P083,2024-09-13,4,6927,27708,UPI
O00693,C0093,P100,2024-12-22,5,59610,298050,Card
O00694,C0202,P053,2024-01-13,3,30549,91647,Card
O00695,C0233,P076,2024-08-20,2,58838,117676,UPI
O00696,C0129,P042,2024-03-04,2,48079,96158,UPI
O00697,C0059,P091,2024-07-04,4,42554,170216,UPI
O00698,C0269,P091,2024-09-18,4,48636,194544,Card
O00699,C0194,P071,2024-03-28,4,3877,15508,Cash
O00700,C0290,P085,2024-03-15,2,11624,23248,Card
O00701,C0394,P092,2024-06-06,1,28497,28497,Cash
O00702,C0374,P099,2024-11-16,4,19925,79700,Card
O00703,C0061,P017,2024-11-14,2,1231,2462,Cash
O00704,C0007,P059,2024-09-12,4,57060,228240,UPI
O00705,C0312,P064,2024-10-28,2,15213,30426,Net Banking
O00706,C0233,P053,2024-11-03,4,6203,24812,UPI
O00707,C0126,P071,2024-11-17,3,41616,124848,Card
O00708,C0026,P024,2024-11-30,2,4608,9216,Cash
O00709,C0019,P019,2024-10-22,1,44712,44712,Cash
O00710,C0170,P012,2024-08-01,1,8136,8136,Card
O00711,C0083,P087,2024-12-04,3,41048,123144,Card
O00712,C0495,P059,2024-01-19,5,24605,123025,UPI
O00713,C0394,P039,2024-07-13,3,25154,75462,UPI
O00714,C0389,P055,2024-05-29,5,5254,26270,Net Banking
O00715,C0069,P016,2024-09-26,3,22575,67725,Net Banking
O00716,C0269,P027,2024-01-30,2,41111,82222,UPI
O00717,C0293,P094,2024-09-04,5,6745,33725,Cash
O00718,C0219,P078,2024-09-26,3,18017,54051,Cash
O00719,C0475,P017,2024-09-11,5,37872,189360,Net Banking
O00720,C0253,P024,2024-12-28,5,16251,81255,Cash
O00721,C0100,P001,2024-08-26,1,2571,2571,UPI
O00722,C0378,P027,2024-07-30,5,28173,140865,UPI
O00723,C0171,P045,2024-11-22,5,53824,269120,Card
O00724,C0006,P082,2024-05-24,2,46220,92440,Cash
O00725,C0405,P009,2024-09-16,3,20679,62037,Cash
O00726,C0393,P001,2024-06-19,1,45946,45946,Cash
O00727,C0203,P093,2024-01-15,5,41369,206845,Card
O00728,C0100,P043,2024-09-02,3,45071,135213,Net Banking
O00729,C0409,P005,2024-03-20,2,32555,65110,Net Banking
O00730,C0457,P069,2024-07-30,3,31308,93924,UPI
O00731,C0428,P067,2024-12-13,3,38024,114072,Cash
O00732,C0285,P069,2024-10-22,1,14648,14648,Cash
O00733,C0410,P046,2024-05-23,1,10784,10784,UPI
O00734,C0174,P049,2024-03-25,5,56207,281035,Net Banking
O00735,C0096,P077,2024-06-06,1,57662,57662,Cash
O00736,C0364,P005,2024-02-14,3,28123,84369,Net Banking
O00737,C0450,P031,2024-06-03,3,30616,91848,Card
O00738,C0269,P039,2024-07-10,2,8355,16710,UPI
O00739,C0399,P026,2024-09-16,1,30083,30083,UPI
O00740,C0410,P062,2024-04-07,5,11097,55485,Cash
O00741,C0473,P062,2024-06-16,5,21339,106695,Card
O00742,C0394,P013,2024-03-08,5,45349,226745,Card
O00743,C0371,P005,2024-12-31,4,26400,105600,UPI
O00744,C0003,P040,2024-10-31,1,46026,46026,UPI
O00745,C0171,P060,2024-09-23,1,7756,7756,Cash
O00746,C0012,P074,2024-04-17,3,42867,128601,Cash
O00747,C0103,P025,2024-09-29,3,19130,57390,Cash
O00748,C0396,P057,2024-03-17,1,18868,18868,Card
O00749,C0141,P015,2024-10-13,1,41825,41825,UPI
O00750,C0106,P070,2024-06-12,3,37003,111009,Cash
O00751,C0073,P091,2024-05-05,3,38623,115869,Card
O00752,C0037,P040,2024-06-22,5,59474,297370,Net Banking
O00753,C0026,P017,2024-12-11,1,31850,31850,UPI
O00754,C0055,P050,2024-08-06,1,6643,6643,Net Banking
O00755,C0092,P091,2024-10-30,5,59410,297050,Net Banking
O00756,C0316,P046,2024-04-11,3,22779,68337,UPI
O00757,C0499,P097,2024-03-08,4,38210,152840,UPI
O00758,C0417,P090,2024-08-21,4,7374,29496,Cash
O00759,C0351,P083,2024-04-28,4,31837,127348,Card
O00760,C0074,P079,2024-07-19,3,24819,74457,Card
O00761,C0359,P086,2024-06-15,3,52693,158079,Net Banking
O00762,C0250,P004,2024-02-27,1,32151,32151,Cash
O00763,C0246,P060,2024-06-27,2,19498,38996,Card
O00764,C0261,P014,2024-12-31,4,54579,218316,UPI
O00765,C0167,P072,2024-06-03,1,52932,52932,Net Banking
O00766,C0206,P076,2024-11-13,4,16635,66540,Card
O00767,C0281,P021,2024-02-03,4,26153,104612,Cash
O00768,C0107,P089,2024-08-10,5,29255,146275,Cash
O00769,C0279,P089,2024-12-05,2,12343,24686,UPI
O00770,C0379,P092,2024-09-06,5,55837,279185,UPI
O00771,C0304,P077,2024-10-11,4,22323,89292,UPI
O00772,C0421,P057,2024-07-26,2,21187,42374,UPI
O00773,C0307,P014,2024-07-13,5,51550,257750,Cash
O00774,C0254,P083,2024-04-21,1,6933,6933,Card
O00775,C0455,P075,2024-03-16,1,50615,50615,Card
O00776,C0232,P069,2024-11-11,3,26557,79671,Net Banking
O00777,C0101,P027,2024-10-18,3,20643,61929,Cash
O00778,C0471,P056,2024-10-25,3,6851,20553,UPI
O00779,C0314,P066,2024-03-06,4,56550,226200,Cash
O00780,C0032,P048,2024-01-01,5,4481,22405,Cash
O00781,C0057,P037,2024-08-09,1,16416,16416,Net Banking
O00782,C0321,P041,2024-07-14,4,27609,110436,Net Banking
O00783,C0280,P028,2024-03-12,2,32121,64242,Card
O00784,C0285,P050,2024-08-01,3,56047,168141,Card
O00785,C0148,P086,2024-01-06,2,9800,19600,UPI
O00786,C0332,P003,2024-09-06,2,48273,96546,Net Banking
O00787,C0500,P018,2024-11-24,1,9992,9992,Net Banking
O00788,C0441,P059,2024-11-15,5,28898,144490,Card
O00789,C0233,P066,2024-08-18,4,37179,148716,Net Banking
O00790,C0182,P029,2024-11-05,2,28837,57674,UPI
O00791,C0296,P064,2024-09-13,2,47670,95340,Cash
O00792,C0211,P070,2024-01-18,5,25049,125245,UPI
O00793,C0291,P062,2024-10-24,3,8416,25248,Net Banking
O00794,C0493,P089,2024-09-26,1,10311,10311,Cash
O00795,C0239,P067,2024-11-08,1,35298,35298,UPI
O00796,C0126,P061,2024-11-20,1,45831,45831,Cash
O00797,C0314,P007,2024-01-06,3,36063,108189,Net Banking
O00798,C0233,P066,2024-06-18,4,38615,154460,Net Banking
O00799,C0181,P038,2024-01-19,3,11977,35931,Cash
O00800,C0373,P073,2024-11-18,3,5025,15075,Net Banking
O00801,C0297,P022,2024-12-02,5,4382,21910,Cash
O00802,C0415,P095,2024-05-26,5,2789,13945,Net Banking
O00803,C0043,P017,2024-05-22,5,6037,30185,Cash
O00804,C0068,P079,2024-05-11,3,19036,57108,UPI
O00805,C0380,P015,2024-10-29,5,12443,62215,Card
O00806,C0338,P058,2024-03-30,3,53942,161826,Cash
O00807,C0401,P090,2024-04-02,2,32779,65558,UPI
O00808,C0176,P011,2024-03-19,2,40029,80058,Net Banking
O00809,C0386,P053,2024-12-04,4,16594,66376,Net Banking
O00810,C0372,P082,2024-10-22,2,14818,29636,Cash
O00811,C0028,P083,2024-02-29,3,50511,151533,UPI
O00812,C0086,P060,2024-06-03,4,32210,128840,Net Banking
O00813,C0383,P097,2024-07-13,5,16313,81565,Net Banking
O00814,C0243,P034,2024-08-10,2,35763,71526,UPI
O00815,C0148,P058,2024-06-10,4,45465,181860,UPI
O00816,C0050,P069,2024-08-09,3,56328,168984,Cash
O00817,C0172,P035,2024-02-20,3,53580,160740,Cash
O00818,C0336,P075,2024-12-11,4,31219,124876,Card
O00819,C0376,P087,2024-04-09,5,51495,257475,Cash
O00820,C0347,P089,2024-10-07,2,21530,43060,UPI
O00821,C0345,P002,2024-07-29,1,1783,1783,UPI
O00822,C0269,P014,2024-04-22,4,24036,96144,Cash
O00823,C0129,P025,2024-11-13,1,2553,2553,UPI
O00824,C0030,P077,2024-11-22,2,40281,80562,UPI
O00825,C0363,P016,2024-11-05,1,57127,57127,Card
O00826,C0193,P085,2024-04-04,5,53638,268190,UPI
O00827,C0357,P024,2024-08-27,3,20304,60912,UPI
O00828,C0328,P059,2024-08-06,3,51420,154260,Cash
O00829,C0132,P021,2024-02-01,1,19172,19172,Net Banking
O00830,C0199,P043,2024-05-15,1,17923,17923,Card
O00831,C0226,P009,2024-11-08,4,14151,56604,Net Banking
O00832,C0092,P083,2024-03-14,4,8106,32424,Net Banking
O00833,C0112,P079,2024-05-12,1,29939,29939,UPI
O00834,C0018,P010,2024-05-08,1,38443,38443,Net Banking
O00835,C0010,P064,2024-11-23,2,43786,87572,UPI
O00836,C0478,P005,2024-03-18,4,18461,73844,Cash
O00837,C0464,P051,2024-09-20,5,1242,6210,Net Banking
O00838,C0245,P056,2024-02-05,4,56315,225260,Card
O00839,C0002,P050,2024-10-17,4,8943,35772,Cash
O00840,C0171,P088,2024-01-29,3,27254,81762,UPI
O00841,C0188,P069,2024-08-23,3,6272,18816,Cash
O00842,C0332,P026,2024-01-21,2,37338,74676,Net Banking
O00843,C0339,P025,2024-07-18,3,46605,139815,UPI
O00844,C0323,P089,2024-02-13,3,32883,98649,Net Banking
O00845,C0377,P025,2024-04-08,2,3339,6678,UPI
O00846,C0369,P076,2024-07-18,2,33062,66124,UPI
O00847,C0406,P070,2024-09-30,3,33747,101241,Net Banking
O00848,C0495,P003,2024-01-29,1,23235,23235,Cash
O00849,C0404,P093,2024-03-01,1,27575,27575,Card
O00850,C0414,P084,2024-12-13,5,31039,155195,Card
O00851,C0380,P075,2024-01-19,2,5720,11440,Card
O00852,C0251,P084,2024-11-12,1,31881,31881,UPI
O00853,C0125,P090,2024-03-29,2,1941,3882,UPI
O00854,C0464,P040,2024-11-08,1,30896,30896,Card
O00855,C0428,P076,2024-02-24,1,54595,54595,UPI
O00856,C0255,P077,2024-02-02,5,15455,77275,Card
O00857,C0219,P044,2024-03-02,4,22249,88996,Card
O00858,C0165,P028,2024-03-29,1,39868,39868,Cash
O00859,C0033,P016,2024-07-31,3,10256,30768,Card
O00860,C0357,P048,2024-08-12,5,11813,59065,Card
O00861,C0474,P075,2024-02-21,1,9740,9740,Net Banking
O00862,C0399,P021,2024-09-06,1,58647,58647,UPI
O00863,C0004,P001,2024-12-27,2,6841,13682,Cash
O00864,C0214,P089,2024-03-05,4,46374,185496,Card
O00865,C0074,P082,2024-08-18,3,35281,105843,Net Banking
O00866,C0123,P023,2024-01-20,5,46329,231645,Card
O00867,C0368,P064,2024-11-17,5,6768,33840,Cash
O00868,C0179,P054,2024-04-30,1,37550,37550,Card
O00869,C0061,P068,2024-07-04,1,41561,41561,Card
O00870,C0238,P099,2024-01-28,2,19115,38230,Card
O00871,C0058,P020,2024-03-31,4,33605,134420,Card
O00872,C0344,P006,2024-07-05,1,43261,43261,Cash
O00873,C0108,P056,2024-11-11,3,22908,68724,Net Banking
O00874,C0023,P014,2024-03-31,1,36216,36216,Card
O00875,C0403,P004,2024-02-29,4,34744,138976,UPI
O00876,C0459,P031,2024-10-23,4,39843,159372,Cash
O00877,C0215,P026,2024-02-26,3,16077,48231,Cash
O00878,C0117,P013,2024-07-30,2,49349,98698,Card
O00879,C0193,P029,2024-10-26,1,31866,31866,Net Banking
O00880,C0028,P056,2024-11-08,2,15166,30332,Net Banking
O00881,C0092,P050,2024-08-22,3,9939,29817,Card
O00882,C0324,P046,2024-06-20,3,14252,42756,Card
O00883,C0017,P089,2024-05-23,5,4909,24545,Card
O00884,C0057,P060,2024-03-28,4,28408,113632,Cash
O00885,C0113,P038,2024-11-22,5,11275,56375,Card
O00886,C0296,P071,2024-07-29,2,6667,13334,Net Banking
O00887,C0442,P028,2024-08-24,5,32030,160150,Cash
O00888,C0008,P094,2024-05-06,4,49246,196984,Card
O00889,C0168,P056,2024-10-29,5,15575,77875,Card
O00890,C0468,P074,2024-01-23,1,28379,28379,UPI
O00891,C0241,P094,2024-08-05,5,3203,16015,Net Banking
O00892,C0246,P090,2024-09-10,1,30651,30651,Card
O00893,C0043,P072,2024-07-27,1,46426,46426,Card
O00894,C0068,P046,2024-11-27,3,16667,50001,UPI
O00895,C0009,P062,2024-12-26,3,11603,34809,Net Banking
O00896,C0440,P074,2024-08-20,5,2599,12995,Net Banking
O00897,C0396,P018,2024-07-08,4,13120,52480,Net Banking
O00898,C0361,P082,2024-11-17,1,57386,57386,UPI
O00899,C0198,P089,2024-01-17,3,35794,107382,Cash
O00900,C0219,P097,2024-11-09,3,46747,140241,Card
O00901,C0404,P088,2024-06-20,1,41662,41662,UPI
O00902,C0264,P087,2024-01-27,3,59194,177582,UPI
O00903,C0197,P047,2024-01-21,4,41575,166300,Cash
O00904,C0188,P023,2024-02-04,5,47194,235970,Card
O00905,C0071,P043,2024-02-28,2,36365,72730,Net Banking
O00906,C0378,P097,2024-12-25,5,58090,290450,Card
